date_submitted,ideal_adoption_timeline,reason_for_adoption,specific_animal,adults_in_home,children_in_home,all_household_agree,allergies,home_owner,home_pet_policy,experience,budget_monthly,budget_emergency,home_alone_avg,home_alone_max,pet_kept,exercise,needs,return_pet,how_heard,outcome_trello_id,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,City,State,ZIP
10/17/2018,few-weeks,my-kids,TRUE,1,3,yes,no-allergies,family-friend,NA,grew-up-with,$500.00,$500.00,NA,NA,"inside-only,supervised-in-my-yard","walks-on-leash,dog-parks,jogging-together,playing-in-my-yard,another-pet",professional-groomer,becomes-aggressive,website,5bc6f336c454cb6e12459142,42,101,9500,42101009500,95,Census Tract 95,G5020,S,319096,0,39.9658712,-75.2379141,Philadelphia,PA,19139
10/18/2018,few-weeks,myself,FALSE,0,0,yes,no-allergies,landlord,yes-with-pet-policy,"euthanized,grew-up-with",$500.00,"$5,000.00",NA,NA,inside-only,"walks-on-leash,dog-parks",professional-groomer,"becomes-aggressive,not-housebroken",NA,5bc94a1fa9636f1533de003f,42,101,36600,42101036600,366,Census Tract 366,G5020,S,1004519,1426274,39.9469291,-75.1404797,Philadelphia,PA,19123
10/18/2018,few-weeks,myself,FALSE,1,2,yes,mildly-allergic,myself,NA,"grew-up-with,euthanized",$150.00,"$3,000.00",3 h,NA,inside-only,"walks-on-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet",professional-groomer,none,NA,5bc93c2722d2fb6f478af587,42,91,210100,42091210100,2101,Census Tract 2101,G5020,S,2753396,27173,40.1176621,-75.1914335,Oreland,PA,19075
10/18/2018,few-weeks,myself,FALSE,1,0,yes,no-allergies,landlord,yes-with-pet-policy,currently-have-pet,$200.00,$200.00,NA,10 h,"inside-only,crate","walks-on-leash,jogging-together,dog-parks",groom-myself,"becomes-aggressive,not-housebroken",NA,5bc92f867b67ab64d764186c,42,101,7400,42101007400,74,Census Tract 74,G5020,S,675931,0,39.9408575,-75.2143067,Philadelphia,PA,19143
10/20/2018,today,myself,TRUE,2,0,yes,no-allergies,family-friend,NA,"had-pet-die,grew-up-with,currently-have-pet",$500.00,"$3,000.00",4 h,4 h,inside-only,"walks-on-leash,playing-in-my-yard,dog-parks,another-pet","professional-groomer,groom-myself",none,facebook,5bcba14fd2e58133c73c00ad,42,91,202301,42091202301,2023.01,Census Tract 2023.01,G5020,S,2793014,0,40.0770897,-75.1227333,Elkins Park,PA,19027
10/20/2018,today,"myself,my-kids",TRUE,2,2,yes,no-allergies,myself,NA,"euthanized,currently-have-pet,grew-up-with,lived-with-housemate-pet","$1,000.00","$1,000.00",0 h,2 h,inside-only,"walks-on-leash,dog-parks","professional-groomer,groom-myself",becomes-aggressive,other,5bcb7c421afeca80b2797896,34,5,702907,34005702907,7029.07,Census Tract 7029.07,G5020,S,2711806,38940,39.9272392,-74.9214344,Mount laurel,NJ,8054
10/20/2018,few-months,myself,FALSE,1,0,yes,no-allergies,myself,NA,"euthanized,grew-up-with,currently-have-pet",$400.00,"$3,000.00",0 h,NA,inside-only,"walks-on-leash,playing-in-my-yard,another-pet,dog-parks","professional-groomer,groom-myself",none,NA,5bcb385e19184a3e0af7ccf3,42,91,200602,42091200602,2006.02,Census Tract 2006.02,G5020,S,8422023,0,40.2371562,-75.2485132,Lansdale,PA,19446
10/21/2018,few-weeks,myself,TRUE,1,0,yes,no-allergies,myself,NA,"had-pet-die,euthanized,grew-up-with,currently-have-pet,given-to-shelter",$50.00,"$1,000.00",8 h,8 h,"supervised-in-my-yard,other","walks-on-leash,playing-in-my-yard,dog-parks,another-pet,walks-off-leash",groom-myself,becomes-aggressive,other,5bcd3a93ce58ef1d3b7a6694,42,29,306000,42029306000,3060,Census Tract 3060,G5020,S,40173874,268290,39.9530635,-75.813319,Coatesville,PA,19320
10/21/2018,few-weeks,myself,FALSE,0,0,yes,no-allergies,landlord,no-but-pets-allowed,"grew-up-with,lived-with-housemate-pet",$75.00,$500.00,6 h,4 h,inside-only,"walks-on-leash,jogging-together,dog-parks,another-pet",professional-groomer,none,NA,5bcd11dd5c83a35861b7c7c6,42,101,600,42101000600,6,Census Tract 6,G5020,S,172652,0,39.9493845,-75.1583355,Philadelphia,PA,19107
10/21/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,myself,NA,"euthanized,had-pet-die,grew-up-with,currently-have-pet",-$150.00,"$2,000.00",8 h,8 h,"inside-only,other","walks-on-leash,jogging-together,playing-in-my-yard",professional-groomer,none,other,5bcd0ad62a54ed589cdde38b,42,101,31000,42101031000,310,Census Tract 310,G5020,S,1063411,0,40.0497292,-75.0744541,Phila,PA,19111
10/21/2018,few-weeks,myself,TRUE,1,0,yes,no-allergies,myself,NA,"euthanized,grew-up-with,currently-have-pet",$300.00,"$3,000.00",8 h,7h,inside-only,"walks-on-leash,playing-in-my-yard,dog-parks,another-pet",professional-groomer,becomes-aggressive,facebook,5bccea432ccc8112987764c8,42,91,203103,42091203103,2031.03,Census Tract 2031.03,G5020,S,7376255,0,40.1062295,-75.232179,Flourtown,PA,19031
10/21/2018,few-months,"my-kids,gift,myself",FALSE,3,3,yes,mildly-allergic,myself,NA,never-lived-or-owned,$100.00,$200.00,NA,NA,inside-only,"walks-on-leash,jogging-together,walks-off-leash","professional-groomer,groom-myself,no-grooming","becomes-aggressive,allergies-appear",NA,5bccd05d0f444a5808bb236c,42,101,8200,42101008200,82,Census Tract 82,G5020,S,832282,11202,39.9491574,-75.2444494,Philadelphia,PA,19143
10/21/2018,today,"myself,other",TRUE,1,0,yes,no-allergies,myself,NA,"grew-up-with,currently-have-pet,lived-with-housemate-pet","$1,000.00","$5,000.00",2 h,5 h,inside-only,"walks-on-leash,playing-in-my-yard,another-pet",professional-groomer,none,website,5bcccdf250d5f43c2a1997aa,42,101,13800,42101013800,138,Census Tract 138,G5020,S,341256,0,39.9764504,-75.1771771,Philadelphia,PA,19130
10/21/2018,today,my-kids,TRUE,2,7,"yes,it-s-a-surprise",no-allergies,myself,NA,never-lived-or-owned,$300.00,$500.00,1h,1 h,inside-only,walks-on-leash,professional-groomer,becomes-aggressive,website,5bcccbad208d1735cbfc82f3,42,101,16300,42101016300,163,Census Tract 163,G5020,S,572226,0,39.9885061,-75.1339156,Philadelphia,PA,19148
10/21/2018,few-weeks,my-kids,TRUE,1,3,yes,no-allergies,myself,NA,grew-up-with,$100.00,$100.00,NA,NA,inside-only,"walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer,groom-myself",none,NA,5bccc0c4b5976e1ce8f96119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reisterstown,MD,21136
10/21/2018,few-weeks,myself,TRUE,1,0,yes,no-allergies,myself,NA,"currently-have-pet,grew-up-with,euthanized,had-pet-die",$100.00,"$5,000.00",3 h,8 h,unsupervised-access-to-my-yard-doggie-door-etc,"walks-on-leash,playing-in-my-yard,dog-parks",professional-groomer,other,event,5bcca96052397647eb3fed20,42,91,202201,42091202201,2022.01,Census Tract 2022.01,G5020,S,3187674,0,40.0648144,-75.1027941,Cheltenham,PA,19012
10/22/2018,few-weeks,myself,FALSE,-19,0,yes,no-allergies,landlord,yes-with-pet-policy,"grew-up-with,had-pet-die","$1,000.00",$830.00,0 h,0 h,"inside-only,crate,supervised-in-my-yard","walks-on-leash,playing-in-my-yard,dog-parks,another-pet",groom-myself,none,NA,5bce8d090bf7d841777c4aa3,42,101,500,42101000500,5,Census Tract 5,G5020,S,428780,0,39.9519534,-75.1581776,Philadelphia,PA,119154
10/22/2018,few-months,protection,FALSE,2,0,yes,no-allergies,myself,NA,"given-to-shelter,grew-up-with",$50.00,$50.00,2h,2 h,"inside-only,crate","walks-on-leash,playing-in-my-yard,dog-parks",professional-groomer,"destructive,becomes-aggressive,not-housebroken",NA,5bce5e4fd9c7643aa13107b7,42,101,11100,42101011100,111,Census Tract 111,G5020,S,1301616,0,39.9752012,-75.221575,Phila,PA,19131
10/22/2018,today,myself,FALSE,1,0,yes,mildly-allergic,myself,NA,"euthanized,given-to-another",$100.00,"$1,000.00",3 h,5 h,inside-only,"playing-in-my-yard,another-pet",professional-groomer,none,NA,5bce4fb12a257b24d6067370,42,91,202302,42091202302,2023.02,Census Tract 2023.02,G5020,S,1739228,0,40.0781363,-75.1363992,Elkins Park,PA,19027
10/22/2018,today,"my-kids,gift",TRUE,2,5,"yes,it-s-a-surprise",no-allergies,myself,NA,grew-up-with,$100.00,$100.00,NA,NA,inside-only,"dog-parks,another-pet,walks-on-leash,playing-in-my-yard",groom-myself,becomes-aggressive,NA,5bcdb988b572d947bcd80b85,42,101,8102,42101008102,81.02,Census Tract 81.02,G5020,S,362526,0,39.9522216,-75.2345584,Phila,PA,19143
10/23/2018,today,myself,TRUE,0,0,yes,no-allergies,landlord,yes-with-pet-policy,grew-up-with,$500.00,"$1,000.00",8 h,9 h,inside-only,"walks-on-leash,dog-parks,another-pet",professional-groomer,none,website,5bcf7ff62ac38026171253e0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wilmington,DE,19807
10/23/2018,few-months,myself,FALSE,2,0,yes,no-allergies,landlord,no-but-pets-allowed,"grew-up-with,currently-have-pet,euthanized",$400.00,"$1,000.00",2 h,4 h,inside-only,"walks-on-leash,jogging-together",no-grooming,"vet-becomes-expensive,becomes-aggressive",NA,5bcf4c6c746a194a46d513c9,34,1,10501,34001010501,105.01,Census Tract 105.01,G5020,S,99726845,47436715,39.4885116,-74.3985611,Galloway,NJ,8205
10/24/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,landlord,yes-with-pet-policy,"had-pet-die,euthanized,grew-up-with,currently-have-pet",$100.00,$500.00,NA,8 h,"inside-only,supervised-in-my-yard","walks-on-leash,walks-off-leash,playing-in-my-yard,dog-parks","professional-groomer,groom-myself","vet-becomes-expensive,becomes-aggressive,not-housebroken,other",NA,5bd1252962ff6e28c6df6a52,42,101,2701,42101002701,27.01,Census Tract 27.01,G5020,S,224841,0,39.9285526,-75.1537033,Philadelphia,PA,19147
10/24/2018,few-weeks,"myself,other",FALSE,1,0,yes,no-allergies,myself,NA,"euthanized,grew-up-with,currently-have-pet,pet-ran-away",$100.00,"$3,000.00",NA,NA,"supervised-in-my-yard,crate,other","walks-on-leash,walks-off-leash,playing-in-my-yard,another-pet",groom-myself,"none,becomes-aggressive",NA,5bd0d05c2999424785c77df3,42,17,103400,42017103400,1034,Census Tract 1034,G5020,S,79259299,214353,40.5276072,-75.3014981,Quakertown,PA,18951
10/24/2018,few-weeks,myself,FALSE,1,2,yes,no-allergies,family-friend,NA,"grew-up-with,currently-have-pet,euthanized",$100.00,$800.00,2 h,5 h,"inside-only,supervised-in-my-yard,unsupervised-access-to-my-yard-doggie-door-etc,crate","walks-on-leash,playing-in-my-yard",groom-myself,none,NA,5bd0ce44c16f485dd84bb11e,42,101,3002,42101003002,30.02,Census Tract 30.02,G5020,S,226951,0,39.9327263,-75.1711915,Philadelphia,PA,19146
10/24/2018,today,"myself,my-kids",FALSE,1,2,yes,no-allergies,myself,NA,"grew-up-with,currently-have-pet,lived-with-housemate-pet",$250.00,"$1,000.00",4 h,4 h,"inside-only,supervised-in-my-yard","walks-on-leash,playing-in-my-yard,another-pet",professional-groomer,none,NA,5bd0bf7f55bfe54c54dc9370,42,91,201705,42091201705,2017.05,Census Tract 2017.05,G5020,S,1878890,0,40.1045457,-75.1475952,Glenside,PA,19038
10/24/2018,few-months,"myself,my-kids,protection",FALSE,0,1,yes,no-allergies,landlord,yes-with-pet-policy,grew-up-with,$300.00,$500.00,NA,NA,inside-only,"walks-on-leash,walks-off-leash,jogging-together,dog-parks","professional-groomer,groom-myself",other,NA,5bd01e5302ebcc13cda12380,42,101,10400,42101010400,104,Census Tract 104,G5020,S,472075,0,39.9654995,-75.2191194,Philadelphia,PA,19139
10/26/2018,few-weeks,"myself,other",TRUE,1,0,yes,no-allergies,myself,NA,"euthanized,currently-have-pet",$500.00,"$5,000.00",4 h,6 h,inside-only,"walks-on-leash,another-pet","groom-myself,professional-groomer",none,other,5bd3c3bbb93b0d6c00264490,42,101,21400,42101021400,214,Census Tract 214,G5020,S,606691,55277,40.027929,-75.2240827,Philadelphia,PA,19128
10/26/2018,today,myself,TRUE,1,0,yes,no-allergies,landlord,no-but-pets-allowed,"euthanized,grew-up-with,currently-have-pet,lived-with-housemate-pet",$400.00,$800.00,5 h,5 h,inside-only,"walks-on-leash,another-pet,dog-parks,playing-in-my-yard",groom-myself,none,facebook,5bd3a27292e1344299c8b008,42,101,3100,42101003100,31,Census Tract 31,G5020,S,395908,0,39.9323428,-75.1779572,Philadelphia,PA,19146
10/26/2018,few-weeks,myself,FALSE,1,0,yes,no-allergies,family-friend,NA,"euthanized,grew-up-with,currently-have-pet,lived-with-housemate-pet",$300.00,"$39,500.00",8 h,8 h,"inside-only,supervised-in-my-yard","walks-on-leash,dog-parks,another-pet,jogging-together","professional-groomer,groom-myself",none,NA,5bd38bd3396a5f6438f54241,42,101,1201,42101001201,12.01,Census Tract 12.01,G5020,S,327555,30728,39.9471666,-75.1798721,Philadelphia,PA,19146
10/26/2018,few-weeks,myself,TRUE,1,0,yes,no-allergies,myself,NA,"grew-up-with,currently-have-pet",$200.00,"$3,000.00",6 h,8 h,inside-only,"walks-on-leash,walks-off-leash,dog-parks,another-pet",groom-myself,none,other,5bd383e71432c44f153fb7ac,42,101,13300,42101013300,133,Census Tract 133,G5020,S,357932,0,39.9666126,-75.1629455,Philadelphia,PA,19123
10/26/2018,today,"myself,my-kids,protection",FALSE,1,2,yes,no-allergies,myself,NA,"grew-up-with,currently-have-pet",$300.00,$600.00,8 h,8 h,inside-only,"walks-on-leash,jogging-together,playing-in-my-yard,dog-parks",groom-myself,none,NA,5bd34971d923b366c9ac8243,42,101,31402,42101031402,314.02,Census Tract 314.02,G5020,S,564137,0,40.0432797,-75.060286,philadelphia,PA,19149
10/27/2018,today,myself,TRUE,1,0,yes,no-allergies,myself,NA,"currently-have-pet,grew-up-with,had-pet-die",$150.00,"$1,000.00",4 h,6 h,"inside-only,crate,supervised-in-my-yard","walks-on-leash,playing-in-my-yard,dog-parks,another-pet",professional-groomer,none,website,5bd50660e94a794a19100056,42,101,901,42101000901,9.01,Census Tract 9.01,G5020,S,105511,0,39.9478866,-75.1623004,Philadelphia,PA,19107
10/27/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,landlord,yes-with-pet-policy,grew-up-with,$250.00,$600.00,5 h,7 h,inside-only,"walks-on-leash,walks-off-leash,dog-parks,another-pet","professional-groomer,groom-myself",none,insta,5bd4bf448984cb297f042f60,42,101,13700,42101013700,137,Census Tract 137,G5020,S,589734,0,39.9772751,-75.1842323,Philadelphia,PA,19121
10/27/2018,few-weeks,myself,FALSE,1,0,yes,no-allergies,landlord,yes-with-pet-policy,"grew-up-with,euthanized",$200.00,"$2,000.00",4 h,4 h,"inside-only,crate","walks-on-leash,walks-off-leash,playing-in-my-yard,dog-parks,another-pet","groom-myself,professional-groomer",none,NA,5bd4a6e1e20792481cfc4f6b,42,45,409602,42045409602,4096.02,Census Tract 4096.02,G5020,S,1055200,0,40.0257666,-75.3335242,19010,PA,19010
10/28/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,myself,NA,"euthanized,grew-up-with",$100.00,"$2,000.00",2 h,4 h,inside-only,"walks-on-leash,dog-parks","professional-groomer,groom-myself",none,other,5bd6699801b2c48729051a4b,42,91,204800,42091204800,2048,Census Tract 2048,G5020,S,15664482,288697,40.0465676,-75.2839372,Media,PA,19063
10/28/2018,few-weeks,myself,TRUE,1,0,yes,no-allergies,landlord,no-but-pets-allowed,"grew-up-with,currently-have-pet",$200.00,"$3,000.00",6 h,6 h,inside-only,"walks-on-leash,jogging-together,dog-parks,another-pet",groom-myself,becomes-aggressive,website,5bd64dd887f4546ea32274a2,42,101,801,42101000801,8.01,Census Tract 8.01,G5020,S,99957,12755,39.9497374,-75.1804054,Philadelphia,PA,19103
10/28/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,myself,NA,euthanized,$50.00,$100.00,6 h,6 h,inside-only,"walks-on-leash,playing-in-my-yard,dog-parks",professional-groomer,none,other,5bd62ac8f7059165379b4e78,42,101,18002,42101018002,180.02,Census Tract 180.02,G5020,S,439791,0,39.9836344,-75.1067096,Philadelphia,PA,19134
10/28/2018,few-weeks,myself,FALSE,1,0,yes,no-allergies,landlord,no-but-pets-allowed,"had-pet-die,grew-up-with,currently-have-pet",$500.00,"$5,000.00",8 h,8 h,inside-only,"walks-on-leash,dog-parks,another-pet",professional-groomer,none,NA,5bd5f5723deab037db56fd22,42,101,1500,42101001500,15,Census Tract 15,G5020,S,239383,0,39.9419037,-75.1591158,Philadelphia,PA,19147
10/28/2018,today,myself,TRUE,2,1,yes,no-allergies,myself,NA,never-lived-or-owned,$100.00,$400.00,2 h,2 h,inside-only,"walks-on-leash,playing-in-my-yard,dog-parks,jogging-together",professional-groomer,none,website,5bd539c88f9d3559cfae275e,34,7,601300,34007601300,6013,Census Tract 6013,G5020,S,1442996,73887,39.9418772,-75.0939847,Camden,NJ,8105
10/29/2018,today,myself,TRUE,2,1,yes,no-allergies,myself,NA,grew-up-with,$100.00,"$1,000.00",NA,2 h,inside-only,"walks-on-leash,playing-in-my-yard,jogging-together",professional-groomer,none,"website,facebook",5bd539c88f9d3559cfae275e,34,7,601300,34007601300,6013,Census Tract 6013,G5020,S,1442996,73887,39.9418772,-75.0939847,Camden,NJ,8104
10/29/2018,few-weeks,myself,TRUE,1,0,yes,no-allergies,myself,NA,had-pet-die,-$0.08,"$2,500.00",1 h,3 h,inside-only,"walks-on-leash,playing-in-my-yard","groom-myself,professional-groomer","allergies-appear,none",other,5bd73fd77c09704282f5e69f,34,1,11804,34001011804,118.04,Census Tract 118.04,G5020,S,30846296,4499753,39.3455694,-74.6359818,Egg Harbor,NJ,8234
10/29/2018,few-months,myself,FALSE,1,0,yes,no-allergies,landlord,yes-with-pet-policy,grew-up-with,$200.00,$500.00,5 h,8 h,"inside-only,supervised-in-my-yard","walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet",groom-myself,none,NA,5bd72c303f4a1863c99161ee,42,101,8701,42101008701,87.01,Census Tract 87.01,G5020,S,259546,0,39.953566,-75.2104986,Philadelphia,PA,19104
10/30/2018,today,myself,TRUE,1,0,yes,no-allergies,myself,NA,"had-pet-die,euthanized,currently-have-pet",$75.00,"$3,000.00",2 h,3 h,inside-only,"playing-in-my-yard,walks-on-leash,dog-parks",professional-groomer,none,website,5bd904fa380aca6651e945ca,34,25,809701,34025809701,8097.01,Census Tract 8097.01,G5020,S,14076319,43341,40.3165834,-74.2379703,Marlboro,NJ,7746
10/30/2018,few-months,myself,TRUE,1,2,yes,no-allergies,myself,NA,"euthanized,grew-up-with,currently-have-pet,lived-with-housemate-pet",-$400.00,"$11,900.00",9 h,10 h,inside-only,"walks-on-leash,jogging-together,dog-parks,another-pet",groom-myself,none,NA,5bd8b23c4ce1e35d92411f5b,42,101,2900,42101002900,29,Census Tract 29,G5020,S,370258,0,39.9306978,-75.1655733,Philadelphia,PA,19147
10/30/2018,few-weeks,myself,TRUE,1,0,yes,no-allergies,landlord,yes-with-pet-policy,"euthanized,grew-up-with",$400.00,$790.00,5 h,6 h,inside-only,"walks-on-leash,dog-parks",professional-groomer,none,website,5bd8a6961b27bb7b3eef9362,42,101,3002,42101003002,30.02,Census Tract 30.02,G5020,S,226951,0,39.9327263,-75.1711915,Philadelphia,PA,19146
10/30/2018,today,"myself,my-kids",TRUE,1,2,yes,no-allergies,myself,NA,"euthanized,grew-up-with","$1,000.00","$5,000.00",4 h,8 h,inside-only,"walks-on-leash,playing-in-my-yard,dog-parks,another-pet",professional-groomer,becomes-aggressive,website,NA,42,91,201406,42091201406,2014.06,Census Tract 2014.06,G5020,S,5999395,0,40.1359397,-75.1636994,Dresher,PA,19025
10/30/2018,today,myself,TRUE,1,0,yes,no-allergies,myself,NA,euthanized,$460.00,"-$2,100.00",NA,1 h,inside-only,"walks-on-leash,playing-in-my-yard,dog-parks,another-pet",professional-groomer,none,website,5bd89fd3a946ec64a4ea5a4c,42,101,21700,42101021700,217,Census Tract 217,G5020,S,1559580,0,40.0450277,-75.2239451,Philadelphia,PA,19128
10/30/2018,few-weeks,"my-kids,myself",TRUE,1,2,yes,no-allergies,landlord,not-applicable,"lived-with-housemate-pet,grew-up-with",$100.00,$100.00,5 h,5 h,"inside-only,supervised-in-my-yard","playing-in-my-yard,jogging-together,walks-on-leash,dog-parks",professional-groomer,none,NA,5bd899cecb08a620d4519353,42,101,27500,42101027500,275,Census Tract 275,G5020,S,606825,0,40.0400497,-75.1322707,PHILADELPHIA,PA,19120
10/30/2018,few-weeks,myself,FALSE,0,0,yes,no-allergies,landlord,yes-with-pet-policy,grew-up-with,$300.00,$300.00,6 h,8 h,inside-only,"walks-on-leash,jogging-together,dog-parks,another-pet",groom-myself,none,NA,5bd88cb146bc007be39cb667,42,101,1400,42101001400,14,Census Tract 14,G5020,S,315833,0,39.9429436,-75.171593,Philadelphia,PA,19146
10/30/2018,few-weeks,"myself,protection",FALSE,1,0,yes,no-allergies,landlord,yes-with-pet-policy,never-lived-or-owned,$500.00,"$1,000.00",8 h,8 h,inside-only,"walks-on-leash,walks-off-leash,dog-parks,another-pet",professional-groomer,none,NA,5bd88906ed25543db8f027f5,42,101,4201,42101004201,42.01,Census Tract 42.01,G5020,S,361680,0,39.9219554,-75.151264,Philadelphia,PA,19148
10/30/2018,few-weeks,"myself,my-kids",FALSE,1,1,yes,mildly-allergic,myself,NA,"had-pet-die,currently-have-pet",$100.00,$100.00,NA,NA,inside-only,"walks-on-leash,another-pet,jogging-together",professional-groomer,becomes-aggressive,NA,5bd85f5558118b1cbf839dd1,42,101,29800,42101029800,298,Census Tract 298,G5020,S,649155,0,40.0159529,-75.0678013,philadelphia,PA,19124
10/31/2018,today,"myself,other",TRUE,1,0,yes,no-allergies,myself,NA,"grew-up-with,currently-have-pet,lived-with-housemate-pet",$150.00,"$1,000.00",7 h,9 h,inside-only,"walks-on-leash,playing-in-my-yard,another-pet",groom-myself,none,other,5bd9ce9a76fcfd0758376d96,42,101,16300,42101016300,163,Census Tract 163,G5020,S,572226,0,39.9885061,-75.1339156,Philadelphia,PA,19133
11/01/2018,few-weeks,myself,TRUE,1,0,yes,no-allergies,landlord,yes-with-pet-policy,grew-up-with,"$1,000.00","$2,000.00",7 h,7 h,inside-only,"walks-on-leash,jogging-together,dog-parks",groom-myself,none,website,5bdb7d813b0f4e6fb25af116,42,17,100102,42017100102,1001.02,Census Tract 1001.02,G5020,S,7673552,2444806,40.0745577,-74.9405807,Andalusia,PA,19020
11/01/2018,few-months,myself,FALSE,1,0,yes,no-allergies,myself,NA,grew-up-with,$500.00,"$2,500.00",4 h,4 h,"supervised-in-my-yard,inside-only","playing-in-my-yard,another-pet",professional-groomer,none,NA,5bdb370257b7c062a6cc8b9f,42,29,302703,42029302703,3027.03,Census Tract 3027.03,G5020,S,11316980,341591,39.9872183,-75.6031377,west chetser,PA,19380
11/01/2018,few-months,myself,FALSE,1,0,yes,no-allergies,family-friend,NA,"euthanized,grew-up-with,currently-have-pet,lived-with-housemate-pet","$1,200.00","$5,000.00",8 h,9 h,inside-only,"walks-on-leash,playing-in-my-yard,dog-parks,another-pet","groom-myself,professional-groomer",none,NA,5bdb34845f79ea10ada7c94a,42,101,8000,42101008000,80,Census Tract 80,G5020,S,430891,0,39.9506586,-75.2268464,Philadelphia,PA,19143
11/01/2018,today,"myself,my-kids",TRUE,0,0,yes,no-allergies,myself,NA,grew-up-with,$300.00,"$1,000.00",8 h,8 h,inside-only,"walks-on-leash,jogging-together,playing-in-my-yard,another-pet,dog-parks","groom-myself,professional-groomer",none,NA,5bda7fe7d65bee113b7d41f6,42,101,31101,42101031101,311.01,Census Tract 311.01,G5020,S,349649,0,40.0422496,-75.0785449,Philadelphia,PA,19141
11/02/2018,few-weeks,myself,FALSE,0,0,yes,no-allergies,myself,NA,grew-up-with,$200.00,"$1,000.00",11 h,12 h,inside-only,"walks-on-leash,dog-parks,not-much",groom-myself,"destructive,becomes-aggressive",NA,5bdd011f8346cb2cd5d023f7,42,101,1101,42101001101,11.01,Census Tract 11.01,G5020,S,174011,0,39.9449918,-75.162524,Philadelphia,PA,19147
11/02/2018,few-weeks,myself,FALSE,2,0,yes,no-allergies,landlord,not-yet,"had-pet-die,grew-up-with",$300.00,"$1,000.00",NA,4 h,inside-only,"walks-on-leash,playing-in-my-yard,dog-parks",professional-groomer,none,NA,5bdcca81362d5b5ca6ceb395,42,101,16600,42101016600,166,Census Tract 166,G5020,S,261133,0,39.9890491,-75.1536062,Philadelphia,PA,19132
11/02/2018,today,my-kids,TRUE,2,4,yes,no-allergies,myself,NA,"grew-up-with,had-pet-die",$300.00,"$1,000.00",NA,2 h,inside-only,"walks-on-leash,walks-off-leash,playing-in-my-yard",groom-myself,none,other,5bdcbfd11a10c72dada53703,42,17,100102,42017100102,1001.02,Census Tract 1001.02,G5020,S,7673552,2444806,40.0745577,-74.9405807,Bensalem,PA,19020
11/02/2018,few-weeks,"myself,my-kids",TRUE,1,1,yes,no-allergies,landlord,yes-with-pet-policy,"grew-up-with,currently-have-pet",$300.00,$600.00,3 h,3 h,inside-only,"walks-on-leash,dog-parks,another-pet,jogging-together,playing-in-my-yard,walks-off-leash",professional-groomer,becomes-aggressive,website,5bdcb3c53aafb916bb0a26a0,42,45,403104,42045403104,4031.04,Census Tract 4031.04,G5020,S,429365,0,39.9136443,-75.2716305,Collingdale,PA,19023
11/02/2018,today,myself,TRUE,1,0,yes,mildly-allergic,myself,NA,"grew-up-with,lived-with-housemate-pet",$200.00,"$1,200.00",5 h,8 h,inside-only,"walks-on-leash,jogging-together,walks-off-leash,playing-in-my-yard,dog-parks,another-pet",professional-groomer,none,website,5bdca591e90da48138cff06f,42,101,2300,42101002300,23,Census Tract 23,G5020,S,212379,0,39.9348217,-75.1629799,Philadelphia,PA,19147
11/02/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,myself,NA,"euthanized,currently-have-pet",$300.00,"$2,000.00",3 h,4 h,inside-only,"walks-on-leash,another-pet",professional-groomer,"becomes-aggressive,destructive",facebook,5bdc985aecb09f3bf5ca72e2,42,91,210300,42091210300,2103,Census Tract 2103,G5020,S,4877292,0,40.0963068,-75.2217382,Lafayette aHill,PA,19444
11/02/2018,few-weeks,myself,TRUE,0,0,yes,no-allergies,family-friend,NA,grew-up-with,$200.00,"$2,000.00",8 h,8 h,inside-only,"walks-on-leash,dog-parks",groom-myself,none,event,5bdc929601c21b45bab9f061,34,15,501001,34015501001,5010.01,Census Tract 5010.01,G5020,S,1159181,7234,39.8461433,-75.1455846,Deptford,NJ,8096
11/02/2018,today,myself,TRUE,1,0,yes,no-allergies,myself,NA,"euthanized,grew-up-with,currently-have-pet","$1,000,000.00","$1,000,000.00",NA,NA,inside-only,"not-much,walks-on-leash,playing-in-my-yard",professional-groomer,none,twitter,5bdc5f589003c611a6e99b49,34,7,608303,34007608303,6083.03,Census Tract 6083.03,G5020,S,3780975,22719,39.8120904,-75.0725353,Blackwood,NJ,8012
11/03/2018,today,gift,TRUE,2,2,yes,no-allergies,family-friend,NA,given-to-shelter,$100.00,$800.00,NA,NA,inside-only,"playing-in-my-yard,another-pet",no-grooming,none,email,5bde3084b73943029183b2b5,42,77,500,42077000500,5,Census Tract 5,G5020,S,1044552,155045,40.6055172,-75.4588073,Allentown,PA,18102
