GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37
1400000US42001030900,42001030900,"Census Tract 309, Adams County, Pennsylvania",2909,159,(X),(X),2232,177,76.7,4.8,2031,180,69.8,4.9,364,120,12.5,4.0,1673,150,57.5,4.6,82,50,2.8,1.7,1347,154,46.3,5.2,6,7,0.2,0.3,27,32,0.9,1.1,0,15,0.0,0.9,677,149,23.3,4.8,2002,200,68.8,5.5,88,55,3.0,1.8,1914,189,65.8,5.3,1227,159,42.2,5.0,156,76,5.4,2.6,1616,169,55.6,4.7,153,76,5.3,2.6,907,166,31.2,5.5,344,107,(X),(X),0,15,0.0,7.0,224,83,65.1,13.7,120,60,34.9,13.7,1639,189,(X),(X),67,44,4.1,2.6,944,161,57.6,7.6,628,142,38.3,7.4,926,138,(X),(X),21,31,2.3,3.4,746,118,80.6,7.4,159,75,17.2,7.1
1400000US42001031000,42001031000,"Census Tract 310, Adams County, Pennsylvania",661,45,(X),(X),543,51,82.1,4.8,502,54,75.9,5.5,60,26,9.1,3.8,465,51,70.3,5.7,20,15,3.0,2.2,373,56,56.4,7.2,5,7,0.8,1.1,4,7,0.6,1.0,0,10,0.0,3.7,118,32,17.9,4.8,540,53,81.7,5.0,3,7,0.5,1.0,537,51,81.2,4.9,391,48,59.2,6.1,46,31,7.0,4.6,480,56,72.6,6.6,16,18,2.4,2.6,121,33,18.3,5.0,75,30,(X),(X),0,10,0.0,27.7,12,13,16.0,17.6,63,29,84.0,17.6,355,59,(X),(X),3,7,0.8,1.9,294,58,82.8,6.7,58,25,16.3,6.8,231,56,(X),(X),0,10,0.0,10.2,231,56,100.0,10.2,0,10,0.0,10.2
1400000US42001031101,42001031101,"Census Tract 311.01, Adams County, Pennsylvania",2318,144,(X),(X),1921,139,82.9,4.6,1671,125,72.1,6.1,268,102,11.6,4.3,1553,166,67.0,6.3,125,96,5.4,4.0,1035,161,44.7,7.2,14,23,0.6,1.0,12,20,0.5,0.9,0,15,0.0,1.1,397,114,17.1,4.6,1650,166,71.2,6.3,17,29,0.7,1.3,1633,169,70.4,6.4,1045,201,45.1,7.9,174,108,7.5,4.4,1400,149,60.4,6.8,63,52,2.7,2.3,668,157,28.8,6.3,357,134,(X),(X),0,15,0.0,6.8,117,90,32.8,19.4,240,100,67.2,19.4,1395,212,(X),(X),17,29,1.2,2.1,977,187,70.0,10.1,401,160,28.7,9.8,566,124,(X),(X),0,15,0.0,4.3,539,125,95.2,5.9,27,34,4.8,5.9
1400000US42001031102,42001031102,"Census Tract 311.02, Adams County, Pennsylvania",1306,67,(X),(X),1193,77,91.3,4.1,1065,84,81.5,5.4,240,76,18.4,6.0,878,102,67.2,7.8,59,43,4.5,3.3,747,104,57.2,7.2,0,10,0.0,1.9,44,28,3.4,2.2,0,10,0.0,1.9,113,54,8.7,4.1,1099,85,84.2,5.1,18,20,1.4,1.5,1081,86,82.8,5.2,756,108,57.9,7.2,57,34,4.4,2.6,989,96,75.7,5.7,49,35,3.8,2.7,207,69,15.8,5.1,139,57,(X),(X),0,10,0.0,16.4,84,51,60.4,25.0,55,38,39.6,25.0,520,83,(X),(X),9,14,1.7,2.6,398,72,76.5,9.6,113,52,21.7,8.8,647,85,(X),(X),9,14,1.4,2.1,599,85,92.6,4.8,39,29,6.0,4.4
1400000US42001031201,42001031201,"Census Tract 312.01, Adams County, Pennsylvania",1534,91,(X),(X),1397,94,91.1,3.4,1282,84,83.6,4.5,369,98,24.1,6.5,971,134,63.3,7.3,17,17,1.1,1.1,817,120,53.3,6.9,18,20,1.2,1.3,19,21,1.2,1.4,0,10,0.0,1.6,137,54,8.9,3.4,1292,89,84.2,4.8,34,25,2.2,1.6,1258,86,82.0,4.8,742,106,48.4,6.2,51,32,3.3,2.0,1166,91,76.0,5.4,84,45,5.5,2.9,242,79,15.8,4.8,114,56,(X),(X),0,10,0.0,19.6,70,48,61.4,24.1,44,32,38.6,24.1,662,113,(X),(X),27,23,4.1,3.5,498,101,75.2,10.3,137,77,20.7,10.8,758,108,(X),(X),7,11,0.9,1.4,690,99,91.0,5.3,61,41,8.0,5.2
1400000US42001031202,42001031202,"Census Tract 312.02, Adams County, Pennsylvania",1008,54,(X),(X),849,55,84.2,4.2,796,53,79.0,4.6,108,33,10.7,3.2,674,59,66.9,5.4,24,18,2.4,1.8,576,63,57.1,6.3,9,9,0.9,0.9,28,23,2.8,2.3,0,10,0.0,2.4,159,46,15.8,4.2,804,47,79.8,4.4,0,10,0.0,2.4,804,47,79.8,4.4,522,54,51.8,5.4,41,26,4.1,2.5,749,48,74.3,5.3,56,27,5.6,2.6,204,50,20.2,4.4,89,42,(X),(X),0,10,0.0,24.1,25,17,28.1,19.8,64,39,71.9,19.8,433,71,(X),(X),0,10,0.0,5.6,335,67,77.4,9.3,98,43,22.6,9.3,486,60,(X),(X),0,10,0.0,5.0,444,59,91.4,4.6,42,23,8.6,4.6
1400000US42001031203,42001031203,"Census Tract 312.03, Adams County, Pennsylvania",1199,50,(X),(X),1048,45,87.4,3.2,979,65,81.7,4.6,217,49,18.1,4.0,763,54,63.6,4.6,55,39,4.6,3.3,637,67,53.1,5.6,0,10,0.0,2.1,24,17,2.0,1.4,0,10,0.0,2.1,151,42,12.6,3.2,1018,53,84.9,3.3,21,18,1.8,1.5,997,52,83.2,3.5,573,67,47.8,5.6,65,37,5.4,3.1,916,64,76.4,4.8,42,21,3.5,1.7,181,41,15.1,3.3,106,43,(X),(X),0,10,0.0,20.8,49,35,46.2,25.1,57,31,53.8,25.1,506,67,(X),(X),21,18,4.2,3.4,390,60,77.1,6.9,95,33,18.8,6.1,587,59,(X),(X),0,10,0.0,4.2,558,59,95.1,2.9,29,17,4.9,2.9
1400000US42001031300,42001031300,"Census Tract 313, Adams County, Pennsylvania",1843,99,(X),(X),1648,103,89.4,3.4,1477,135,80.1,6.5,285,86,15.5,4.4,1314,103,71.3,5.1,76,65,4.1,3.6,1024,125,55.6,6.2,0,10,0.0,1.3,67,40,3.6,2.2,0,10,0.0,1.3,195,64,10.6,3.4,1395,119,75.7,5.7,19,22,1.0,1.2,1376,117,74.7,5.6,1030,129,55.9,6.6,207,97,11.2,5.2,1088,129,59.0,6.8,100,52,5.4,2.8,448,111,24.3,5.7,184,78,(X),(X),0,10,0.0,12.7,105,58,57.1,19.3,79,47,42.9,19.3,1074,149,(X),(X),9,15,0.8,1.4,724,121,67.4,8.3,341,108,31.8,8.4,585,109,(X),(X),10,16,1.7,2.6,547,101,93.5,5.5,28,30,4.8,5.0
1400000US42001031401,42001031401,"Census Tract 314.01, Adams County, Pennsylvania",1641,79,(X),(X),1495,95,91.1,3.3,1394,94,84.9,4.1,275,69,16.8,4.2,1142,109,69.6,5.4,49,35,3.0,2.1,876,111,53.4,6.4,11,16,0.7,1.0,7,12,0.4,0.7,0,10,0.0,1.5,146,54,8.9,3.3,1382,93,84.2,4.0,10,17,0.6,1.0,1372,97,83.6,4.3,852,118,51.9,6.7,97,48,5.9,2.9,1229,107,74.9,5.4,69,39,4.2,2.4,259,67,15.8,4.0,195,71,(X),(X),0,10,0.0,12.0,117,58,60.0,18.9,78,43,40.0,18.9,631,89,(X),(X),10,17,1.6,2.7,447,84,70.8,9.0,174,61,27.6,8.5,815,113,(X),(X),0,10,0.0,3.0,808,111,99.1,1.4,7,11,0.9,1.4
1400000US42001031402,42001031402,"Census Tract 314.02, Adams County, Pennsylvania",840,59,(X),(X),691,69,82.3,5.2,608,66,72.4,6.6,156,43,18.6,5.0,516,75,61.4,7.3,15,12,1.8,1.4,404,73,48.1,7.4,6,9,0.7,1.0,8,10,1.0,1.1,0,10,0.0,2.9,149,44,17.7,5.2,608,62,72.4,6.5,4,6,0.5,0.8,604,61,71.9,6.4,365,59,43.5,6.9,39,24,4.6,2.8,522,61,62.1,6.3,68,28,8.1,3.4,232,61,27.6,6.5,111,54,(X),(X),0,10,0.0,20.0,16,13,14.4,11.9,95,51,85.6,11.9,444,66,(X),(X),4,6,0.9,1.4,343,57,77.3,5.7,97,31,21.8,6.0,285,44,(X),(X),0,10,0.0,8.4,245,42,86.0,7.9,40,24,14.0,7.9
1400000US42001031501,42001031501,"Census Tract 315.01, Adams County, Pennsylvania",527,74,(X),(X),411,66,78.0,7.7,395,67,75.0,7.9,64,34,12.1,6.0,321,62,60.9,8.5,11,11,2.1,2.1,225,50,42.7,8.3,5,7,0.9,1.4,0,10,0.0,4.6,0,10,0.0,4.6,116,46,22.0,7.7,368,63,69.8,8.7,0,10,0.0,4.6,368,63,69.8,8.7,257,57,48.8,9.9,11,13,2.1,2.5,345,61,65.5,8.4,20,17,3.8,3.2,159,55,30.2,8.7,107,46,(X),(X),0,10,0.0,20.7,20,16,18.7,16.3,87,46,81.3,16.3,280,71,(X),(X),0,10,0.0,8.5,219,63,78.2,8.2,61,25,21.8,8.2,140,38,(X),(X),0,10,0.0,16.3,129,38,92.1,8.2,11,12,7.9,8.2
1400000US42001031502,42001031502,"Census Tract 315.02, Adams County, Pennsylvania",1758,159,(X),(X),1387,180,78.9,6.2,1221,161,69.5,6.7,220,69,12.5,3.6,1111,162,63.2,6.5,77,65,4.4,3.5,708,124,40.3,6.0,0,10,0.0,1.4,59,41,3.4,2.2,0,10,0.0,1.4,371,108,21.1,6.2,1168,179,66.4,7.0,7,12,0.4,0.7,1161,179,66.0,7.0,630,152,35.8,7.2,90,71,5.1,3.9,1015,155,57.7,6.5,51,36,2.9,2.0,590,123,33.6,7.0,521,120,(X),(X),0,10,0.0,4.7,224,91,43.0,14.3,297,98,57.0,14.3,917,157,(X),(X),7,12,0.8,1.3,636,138,69.4,9.2,274,96,29.9,9.3,320,73,(X),(X),0,10,0.0,7.5,301,72,94.1,5.0,19,17,5.9,5.0
1400000US42001031600,42001031600,"Census Tract 316, Adams County, Pennsylvania",2703,134,(X),(X),2513,141,93.0,2.0,2399,133,88.8,2.5,539,102,19.9,3.4,1843,140,68.2,4.2,42,27,1.6,1.0,1478,136,54.7,4.6,20,17,0.7,0.6,67,37,2.5,1.4,0,15,0.0,0.9,190,55,7.0,2.0,2394,133,88.6,2.6,39,30,1.4,1.1,2355,133,87.1,2.8,1391,124,51.5,4.2,137,55,5.1,2.0,2134,123,78.9,3.3,129,64,4.8,2.3,309,74,11.4,2.6,117,40,(X),(X),0,15,0.0,19.1,44,17,37.6,18.7,73,40,62.4,18.7,1174,155,(X),(X),28,29,2.4,2.4,943,145,80.3,5.3,203,63,17.3,5.2,1412,126,(X),(X),11,8,0.8,0.6,1368,132,96.9,1.9,33,25,2.3,1.8
1400000US42001031700,42001031700,"Census Tract 317, Adams County, Pennsylvania",1029,76,(X),(X),831,67,80.8,4.2,751,70,73.0,5.0,177,47,17.2,4.4,596,63,57.9,5.0,36,20,3.5,1.9,442,69,43.0,6.3,21,17,2.0,1.6,13,8,1.3,0.8,0,10,0.0,2.4,198,48,19.2,4.2,747,62,72.6,5.0,16,13,1.6,1.3,731,63,71.0,4.9,340,52,33.0,5.0,27,19,2.6,1.8,679,64,66.0,5.2,32,18,3.1,1.7,282,61,27.4,5.0,123,38,(X),(X),0,10,0.0,18.3,63,26,51.2,20.6,60,36,48.8,20.6,500,65,(X),(X),16,13,3.2,2.7,338,56,67.6,6.4,146,37,29.2,6.5,406,55,(X),(X),0,10,0.0,6.0,330,46,81.3,7.6,76,35,18.7,7.6
1400000US42003010300,42003010300,"Census Tract 103, Allegheny County, Pennsylvania",291,60,(X),(X),269,57,92.4,5.7,231,54,79.4,8.3,44,37,15.1,12.0,218,61,74.9,13.5,5,8,1.7,2.6,158,52,54.3,12.5,7,11,2.4,3.7,13,16,4.5,5.4,0,15,0.0,8.2,22,18,7.6,5.7,232,61,79.7,11.4,0,15,0.0,8.2,232,61,79.7,11.4,127,47,43.6,12.1,12,13,4.1,4.3,220,59,75.6,11.8,0,15,0.0,8.2,59,34,20.3,11.4,122,54,(X),(X),0,15,0.0,18.4,91,48,74.6,21.4,31,29,25.4,21.4,132,43,(X),(X),0,15,0.0,17.2,109,40,82.6,13.2,23,19,17.4,13.2,37,26,(X),(X),0,15,0.0,42.8,32,25,86.5,19.6,5,7,13.5,19.6
1400000US42003020100,42003020100,"Census Tract 201, Allegheny County, Pennsylvania",2370,187,(X),(X),2130,196,89.9,3.4,1984,195,83.7,4.1,194,100,8.2,4.1,1850,210,78.1,5.5,44,38,1.9,1.6,1563,201,65.9,6.4,28,31,1.2,1.3,78,53,3.3,2.2,0,10,0.0,1.0,240,81,10.1,3.4,1977,208,83.4,5.1,14,23,0.6,1.0,1963,213,82.8,5.2,1542,209,65.1,6.5,210,103,8.9,4.2,1743,206,73.5,5.7,35,33,1.5,1.4,393,123,16.6,5.1,483,126,(X),(X),0,10,0.0,5.0,324,113,67.1,11.4,159,60,32.9,11.4,639,132,(X),(X),14,23,2.2,3.5,475,124,74.3,11.0,150,73,23.5,10.4,1248,180,(X),(X),0,10,0.0,2.0,1164,184,93.3,5.4,84,69,6.7,5.4
1400000US42003020300,42003020300,"Census Tract 203, Allegheny County, Pennsylvania",641,54,(X),(X),641,54,100.0,3.8,634,51,98.9,1.6,0,10,0.0,3.8,623,57,97.2,2.9,7,11,1.1,1.6,474,65,73.9,8.4,0,10,0.0,3.8,51,31,8.0,4.9,0,10,0.0,3.8,0,10,0.0,3.8,591,60,92.2,6.0,0,10,0.0,3.8,591,60,92.2,6.0,469,59,73.2,7.5,26,21,4.1,3.1,554,58,86.4,6.9,11,17,1.7,2.6,50,39,7.8,6.0,55,33,(X),(X),0,10,0.0,34.6,55,33,100.0,34.6,0,10,0.0,34.6,214,63,(X),(X),0,10,0.0,11.0,169,50,79.0,17.8,45,44,21.0,17.8,372,74,(X),(X),0,10,0.0,6.5,367,73,98.7,3.3,5,13,1.3,3.3
1400000US42003030500,42003030500,"Census Tract 305, Allegheny County, Pennsylvania",1096,109,(X),(X),815,127,74.4,8.2,562,124,51.3,10.5,39,30,3.6,2.7,730,127,66.6,8.8,140,86,12.8,7.7,505,110,46.1,9.3,9,16,0.8,1.4,80,56,7.3,5.0,0,10,0.0,2.3,281,91,25.6,8.2,594,129,54.2,10.7,10,15,0.9,1.4,584,126,53.3,10.7,377,112,34.4,9.9,53,41,4.8,3.7,506,118,46.2,10.2,24,24,2.2,2.2,502,130,45.8,10.7,594,115,(X),(X),0,10,0.0,4.1,307,96,51.7,14.5,287,109,48.3,14.5,396,100,(X),(X),10,15,2.5,3.8,225,75,56.8,16.5,161,85,40.7,16.9,106,67,(X),(X),0,10,0.0,20.8,52,35,49.1,35.8,54,60,50.9,35.8
1400000US42003040200,42003040200,"Census Tract 402, Allegheny County, Pennsylvania",629,65,(X),(X),538,74,85.5,7.1,436,86,69.3,11.5,90,53,14.3,8.7,391,80,62.2,9.5,35,31,5.6,4.9,297,95,47.2,13.5,41,39,6.5,6.2,0,10,0.0,3.9,0,10,0.0,3.9,91,44,14.5,7.1,435,76,69.2,10.5,14,15,2.2,2.4,421,77,66.9,10.7,223,72,35.5,10.7,26,34,4.1,5.3,395,78,62.8,11.3,19,17,3.0,2.8,194,70,30.8,10.5,341,65,(X),(X),0,10,0.0,7.1,190,69,55.7,16.7,151,62,44.3,16.7,230,48,(X),(X),7,11,3.0,4.8,180,47,78.3,13.3,43,30,18.7,12.1,58,27,(X),(X),7,10,12.1,16.9,51,24,87.9,16.9,0,10,0.0,33.4
1400000US42003040400,42003040400,"Census Tract 404, Allegheny County, Pennsylvania",1197,134,(X),(X),1097,133,91.6,4.9,1074,133,89.7,5.2,141,42,11.8,3.7,899,127,75.1,4.9,0,10,0.0,2.1,492,103,41.1,8.5,11,16,0.9,1.4,64,40,5.3,3.2,0,10,0.0,2.1,100,61,8.4,4.9,909,117,75.9,9.2,0,10,0.0,2.1,909,117,75.9,9.2,520,93,43.4,7.8,56,50,4.7,4.2,829,126,69.3,9.9,22,25,1.8,2.0,288,126,24.1,9.2,485,110,(X),(X),0,10,0.0,5.0,357,93,73.6,18.5,128,104,26.4,18.5,502,104,(X),(X),0,10,0.0,4.9,382,96,76.1,11.3,120,63,23.9,11.3,210,76,(X),(X),0,10,0.0,11.2,170,62,81.0,12.8,40,32,19.0,12.8
1400000US42003040500,42003040500,"Census Tract 405, Allegheny County, Pennsylvania",1132,99,(X),(X),1057,101,93.4,4.8,1035,103,91.4,5.1,33,48,2.9,4.2,1008,104,89.0,5.6,12,17,1.1,1.5,621,117,54.9,8.5,0,10,0.0,2.2,129,76,11.4,6.7,0,10,0.0,2.2,75,56,6.6,4.8,1022,109,90.3,6.2,0,10,0.0,2.2,1022,109,90.3,6.2,526,119,46.5,9.4,24,22,2.1,1.9,991,110,87.5,6.6,20,24,1.8,2.1,110,73,9.7,6.2,637,123,(X),(X),0,10,0.0,3.8,596,122,93.6,7.0,41,45,6.4,7.0,459,117,(X),(X),0,10,0.0,5.3,400,112,87.1,11.7,59,57,12.9,11.7,36,30,(X),(X),0,10,0.0,43.3,26,24,72.2,37.8,10,17,27.8,37.8
1400000US42003040600,42003040600,"Census Tract 406, Allegheny County, Pennsylvania",892,91,(X),(X),795,108,89.1,6.4,751,102,84.2,7.1,46,38,5.2,4.3,733,114,82.2,7.4,16,24,1.8,2.7,468,90,52.5,7.6,0,10,0.0,2.8,43,40,4.8,4.4,0,10,0.0,2.8,97,56,10.9,6.4,748,103,83.9,6.5,0,10,0.0,2.8,748,103,83.9,6.5,452,100,50.7,9.2,44,51,4.9,5.7,704,110,78.9,8.3,11,17,1.2,2.0,144,57,16.1,6.5,468,101,(X),(X),0,10,0.0,5.2,431,103,92.1,6.7,37,30,7.9,6.7,360,85,(X),(X),0,10,0.0,6.7,284,86,78.9,14.3,76,54,21.1,14.3,64,41,(X),(X),0,10,0.0,31.2,33,28,51.6,38.7,31,35,48.4,38.7
1400000US42003040900,42003040900,"Census Tract 409, Allegheny County, Pennsylvania",1288,79,(X),(X),1133,96,88.0,4.3,1048,111,81.4,6.7,98,55,7.6,4.2,968,109,75.2,6.6,39,49,3.0,3.7,750,120,58.2,8.4,0,10,0.0,1.9,71,55,5.5,4.2,0,10,0.0,1.9,155,54,12.0,4.3,1022,108,79.3,6.2,11,16,0.9,1.2,1011,108,78.5,6.1,643,113,49.9,7.7,136,87,10.6,6.7,837,118,65.0,8.2,16,18,1.2,1.4,266,80,20.7,6.2,653,119,(X),(X),0,10,0.0,3.8,481,109,73.7,9.0,172,64,26.3,9.0,471,114,(X),(X),11,16,2.3,3.3,366,108,77.7,12.0,94,58,20.0,12.1,164,82,(X),(X),0,10,0.0,14.1,164,82,100.0,14.1,0,10,0.0,14.1
1400000US42003050100,42003050100,"Census Tract 501, Allegheny County, Pennsylvania",996,72,(X),(X),709,86,71.2,7.3,539,110,54.1,10.1,108,44,10.8,4.1,520,77,52.2,7.8,30,18,3.0,1.8,443,95,44.5,9.2,6,9,0.6,0.9,21,26,2.1,2.6,6,9,0.6,0.9,287,77,28.8,7.3,492,107,49.4,9.9,7,10,0.7,1.0,485,107,48.7,9.9,232,69,23.3,6.8,23,17,2.3,1.7,435,109,43.7,10.3,46,39,4.6,3.9,504,102,50.6,9.9,555,98,(X),(X),0,10,0.0,4.4,235,101,42.3,16.3,320,100,57.7,16.3,358,91,(X),(X),0,10,0.0,6.7,207,67,57.8,14.3,151,67,42.2,14.3,83,40,(X),(X),7,10,8.4,13.2,43,36,51.8,30.1,33,27,39.8,29.7
1400000US42003050600,42003050600,"Census Tract 506, Allegheny County, Pennsylvania",906,100,(X),(X),703,110,77.6,9.4,605,114,66.8,10.3,155,83,17.1,8.5,494,110,54.5,11.4,57,41,6.3,4.5,429,103,47.4,11.2,24,26,2.6,2.8,14,18,1.5,2.0,0,10,0.0,2.7,203,90,22.4,9.4,577,107,63.7,9.3,0,10,0.0,2.7,577,107,63.7,9.3,316,80,34.9,8.3,28,25,3.1,2.8,538,109,59.4,9.3,71,41,7.8,4.6,329,92,36.3,9.3,295,104,(X),(X),0,10,0.0,8.1,150,71,50.8,17.2,145,73,49.2,17.2,320,103,(X),(X),0,10,0.0,7.5,180,72,56.3,15.3,140,71,43.8,15.3,291,105,(X),(X),0,10,0.0,8.2,247,103,84.9,11.5,44,33,15.1,11.5
1400000US42003050900,42003050900,"Census Tract 509, Allegheny County, Pennsylvania",790,49,(X),(X),603,73,76.3,7.6,374,91,47.3,11.0,61,31,7.7,4.0,481,82,60.9,9.0,139,76,17.6,9.5,283,79,35.8,9.3,19,17,2.4,2.2,34,33,4.3,4.2,0,10,0.0,3.1,187,61,23.7,7.6,353,87,44.7,10.6,0,10,0.0,3.1,353,87,44.7,10.6,210,71,26.6,8.9,89,57,11.3,7.2,247,79,31.3,9.6,22,24,2.8,3.0,437,87,55.3,10.6,473,75,(X),(X),0,10,0.0,5.1,175,74,37.0,13.7,298,73,63.0,13.7,291,79,(X),(X),0,10,0.0,8.2,159,62,54.6,16.8,132,63,45.4,16.8,26,25,(X),(X),0,10,0.0,51.0,19,23,73.1,41.5,7,10,26.9,41.5
1400000US42003051000,42003051000,"Census Tract 510, Allegheny County, Pennsylvania",724,88,(X),(X),548,99,75.7,7.5,473,107,65.3,8.6,65,45,9.0,6.1,455,93,62.8,8.1,0,10,0.0,3.4,384,80,53.0,9.7,15,19,2.1,2.6,32,36,4.4,4.9,0,10,0.0,3.4,176,51,24.3,7.5,489,101,67.5,8.0,0,10,0.0,3.4,489,101,67.5,8.0,244,88,33.7,10.1,17,20,2.3,2.7,472,99,65.2,8.2,38,35,5.2,4.6,235,51,32.5,8.0,470,105,(X),(X),0,10,0.0,5.2,293,106,62.3,12.2,177,49,37.7,12.2,179,71,(X),(X),0,10,0.0,13.0,132,66,73.7,15.9,47,29,26.3,15.9,75,59,(X),(X),0,10,0.0,27.7,64,56,85.3,17.5,11,13,14.7,17.5
1400000US42003051100,42003051100,"Census Tract 511, Allegheny County, Pennsylvania",82,34,(X),(X),38,21,46.3,24.1,14,13,17.1,17.6,0,10,0.0,25.8,38,21,46.3,24.1,0,10,0.0,25.8,24,23,29.3,26.2,0,10,0.0,25.8,0,10,0.0,25.8,0,10,0.0,25.8,44,30,53.7,24.1,38,21,46.3,24.1,0,10,0.0,25.8,38,21,46.3,24.1,32,19,39.0,22.1,0,10,0.0,25.8,38,21,46.3,24.1,0,10,0.0,25.8,44,30,53.7,24.1,26,18,(X),(X),0,10,0.0,51.0,0,10,0.0,51.0,26,18,100.0,51.0,56,32,(X),(X),0,10,0.0,34.2,38,21,67.9,33.7,18,25,32.1,33.7,0,10,(X),(X),0,10,-,**,0,10,-,**,0,10,-,**
1400000US42003060300,42003060300,"Census Tract 603, Allegheny County, Pennsylvania",1246,87,(X),(X),1066,87,85.6,4.3,957,102,76.8,6.6,76,43,6.1,3.3,974,77,78.2,4.6,43,38,3.5,3.1,712,87,57.1,6.1,6,11,0.5,0.9,10,15,0.8,1.2,0,10,0.0,2.0,180,57,14.4,4.3,990,95,79.5,5.7,0,10,0.0,2.0,990,95,79.5,5.7,676,97,54.3,7.2,133,79,10.7,6.4,837,110,67.2,7.5,44,38,3.5,3.0,256,76,20.5,5.7,218,69,(X),(X),0,10,0.0,10.8,114,51,52.3,18.0,104,52,47.7,18.0,590,113,(X),(X),0,10,0.0,4.1,452,106,76.6,9.0,138,57,23.4,9.0,438,79,(X),(X),0,10,0.0,5.5,424,78,96.8,4.6,14,20,3.2,4.6
1400000US42003060500,42003060500,"Census Tract 605, Allegheny County, Pennsylvania",716,87,(X),(X),575,88,80.3,5.2,540,89,75.4,5.7,59,26,8.2,3.7,487,85,68.0,6.1,22,19,3.1,2.7,361,74,50.4,8.2,7,10,1.0,1.4,13,15,1.8,2.2,0,10,0.0,3.4,141,36,19.7,5.2,537,89,75.0,6.3,10,10,1.4,1.4,527,89,73.6,6.3,317,87,44.3,9.7,21,16,2.9,2.3,498,84,69.6,6.7,6,9,0.8,1.2,179,44,25.0,6.3,196,65,(X),(X),0,10,0.0,12.0,121,56,61.7,14.0,75,29,38.3,14.0,279,63,(X),(X),0,10,0.0,8.6,190,59,68.1,9.7,89,28,31.9,9.7,241,62,(X),(X),10,10,4.1,4.3,216,62,89.6,7.9,15,14,6.2,6.0
1400000US42003070300,42003070300,"Census Tract 703, Allegheny County, Pennsylvania",1139,91,(X),(X),1130,90,99.2,1.2,1120,91,98.3,1.8,43,30,3.8,2.6,1016,100,89.2,4.3,0,10,0.0,2.2,885,106,77.7,7.1,0,10,0.0,2.2,145,77,12.7,6.5,0,10,0.0,2.2,9,13,0.8,1.2,1079,95,94.7,4.1,13,11,1.1,1.0,1066,95,93.6,4.2,646,111,56.7,9.3,9,15,0.8,1.3,1038,90,91.1,4.0,47,32,4.1,2.8,60,47,5.3,4.1,114,57,(X),(X),0,10,0.0,19.6,114,57,100.0,19.6,0,10,0.0,19.6,555,101,(X),(X),0,10,0.0,4.4,503,98,90.6,8.1,52,46,9.4,8.1,470,78,(X),(X),13,11,2.8,2.3,449,76,95.5,3.8,8,14,1.7,3.1
