"","date_submitted","ideal_adoption_timeline","reason_for_adoption","specific_animal","adults_in_home","children_in_home","all_household_agree","allergies","home_owner","home_pet_policy","experience","budget_monthly","budget_emergency","home_alone_avg","home_alone_max","pet_kept","exercise","needs","return_pet","how_heard","outcome_trello_id","STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","City","State","ZIP"
"1056","9/21/2018","one-month-or-more","myself,my-kids",TRUE,"2",2,"yes","no-allergies","myself","","pet-died-in-care,grew-up-with-pet,currently-have-pet","$160.00 ","$710.00 ","6h","6 h","inside-only","toy-mice,wand-toys","scratching-post","none","website","5ba56ce628a8bb7a70c4df48",42,101,3600,42101003600,36,"Census Tract 36","G5020","S",964586,0,39.9279253,-75.1920207,"Philadelphia","PA","19145"
"1057","9/21/2018","today","myself",TRUE,"1",0,"yes","mildly-allergic","company","yes","grew-up-with-pet","$150.00 ","$1,000.00 ","8 h","8 h","inside-only","toy-mice,wand-toys","nail-clip,scratching-post","none","other","5ba5696b17e1b30de23c6ba6",42,101,37600,42101037600,376,"Census Tract 376","G5020","S",717210,0,39.9599006,-75.1551643,"philadelphia","PA","19123"
"1058","9/21/2018","today","myself",FALSE,"0",1,"yes","no-allergies","myself","","euthanized-a-pet,grew-up-with-pet","$100.00 ","$2,000.00 ","8 h",NA,"inside-only","other-cats,wand-toys,toy-mice","nail-clip,scratching-post","becomes-aggressive,vet-becomes-expensive","","5ba55b029e16c97b538f421a",42,101,26500,42101026500,265,"Census Tract 265","G5020","S",545961,0,40.0587255,-75.1546921,"Philadelphia ","PA","19138"
"1059","9/21/2018","today","myself,my-kids",FALSE,"1",1,"yes","no-allergies","family-member-or-friend","","lived-wit-previous-housemates-pets,grew-up-with-pet","$100.00 ","$500.00 ",NA,NA,"inside-only","toy-mice","declaw","none","","5ba5478bc8d678242d90405a",42,101,39000,42101039000,390,"Census Tract 390","G5020","S",2032691,0,40.03573,-75.093884,"Philadelphia ","PA","19124"
"1060","9/21/2018","one-month-or-more","myself",FALSE,"3",0,"yes","no-allergies","company","yes","grew-up-with-pet,euthanized-a-pet","$90.00 ","$150.00 ","2 h",NA,"inside-only","wand-toys,toy-mice","scratching-post","vet-becomes-expensive","","5ba537207843bd565d7e6519",42,101,37700,42101037700,377,"Census Tract 377","G5020","S",736883,0,39.9824381,-75.1506931,"Philadelphia","NY","19122"
"1061","9/21/2018","today","myself",TRUE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet","$100.00 ","$1,000.00 ","10 h","13 h","inside-only","not-much","scratching-post,nail-clip","moving-too-far","website","5ba51487999903573a3c80cb",42,101,3901,42101003901,39.01,"Census Tract 39.01","G5020","S",420397,0,39.9238262,-75.1732854,"Philadelphia ","PA","19145"
"1062","9/21/2018","one-month-or-more","myself",FALSE,"1",0,"yes","mildly-allergic","company","yes","pet-died-in-care,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets","$400.00 ","$1,500.00 ","9 h","12 h","inside-only,leash-harness","toy-mice,wand-toys,other-cats","scratching-post","becomes-aggressive","","5ba5027446f126433d07320d",42,101,1002,42101001002,10.02,"Census Tract 10.02","G5020","S",471655,0,39.9450045,-75.1466193,"Philadelphia","PA","19106"
"1063","9/20/2018","today","myself",TRUE,"6",0,"yes","no-allergies","","","grew-up-with-pet,currently-pets-in-my-home-but-not-mine","$100.00 ","$1,000.00 ","8 h","30 h","inside-only","wand-toys","scratching-post","allergies-appear,becomes-aggressive","other","5ba456183440bc8b479645be",42,101,8701,42101008701,87.01,"Census Tract 87.01","G5020","S",259546,0,39.953566,-75.2104986,"Philadelphia","PA","19104"
"1064","9/20/2018","today","myself",FALSE,"1",0,"yes","no-allergies","myself","","euthanized-a-pet,currently-have-pet,grew-up-with-pet,lived-wit-previous-housemates-pets","$200.00 ","$1,000.00 ","5 h","10 h","inside-only","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","none","","5ba446542dbd0845675bb6a2",42,101,4101,42101004101,41.01,"Census Tract 41.01","G5020","S",374000,0,39.9229611,-75.1589741,"Philadelphia","PA","19148"
"1065","9/20/2018","today","myself",FALSE,"1",1,"yes","no-allergies","company","yes","grew-up-with-pet","$100.00 ","$100.00 ","8 h",NA,"inside-with-yard-access","toy-mice","scratching-post","becomes-aggressive","","5ba4321de4e4850c035a81f4",42,101,9600,42101009600,96,"Census Tract 96","G5020","S",405273,0,39.9655396,-75.2435075,"Philadelphia ","PA","19139"
"1066","9/20/2018","today","myself",FALSE,"2",0,"yes","no-allergies","myself","","grew-up-with-pet","$400.00 ","$5,000.00 ",NA,"6 h","inside-only","other-cats,toy-mice,wand-toys","scratching-post,nail-clip","none","","5ba42f7f70d9b979938cea80",42,101,2702,42101002702,27.02,"Census Tract 27.02","G5020","S",367675,0,39.9280114,-75.1495606,"Philadelphia","PA","19147"
"1067","9/20/2018","one-month-or-more","myself",FALSE,"0",0,"yes","no-allergies","company","havent-asked","grew-up-with-pet,lived-wit-previous-housemates-pets","$80.00 ","$600.00 ","7h","12h","inside-only","toy-mice,wand-toys","scratching-post,nail-clip","becomes-aggressive","","5ba4137bb3a45148e053fb2a",42,101,1600,42101001600,16,"Census Tract 16","G5020","S",196389,0,39.9402546,-75.1483127,"Philadelphia","PA","19147"
"1068","9/20/2018","one-month-or-more","myself",TRUE,"2",2,"yes","no-allergies","myself","","currently-have-pet","$300.00 ","$1,000.00 ","2 h","4 h","inside-only","toy-mice,other-cats","scratching-post","none","other","5ba3e9196ffb881ed9403d45",34,7,608403,34007608403,6084.03,"Census Tract 6084.03","G5020","S",6385596,188757,39.7446392,-75.0105495,"Sicklerville ","NJ","8081"
"1069","9/20/2018","today","myself",FALSE,"2",0,"yes","no-allergies","company","no-yet","grew-up-with-pet","$300.00 ","$1,000.00 ","8 h","10 h","inside-only","toy-mice,wand-toys","scratching-post,not-sure","allergies-appear,not-allowed-new-living-space","","5ba3e685abfe6f3edeb380cf",42,101,14700,42101014700,147,"Census Tract 147","G5020","S",337677,0,39.9785489,-75.1620244,"Philadelphia","PA","19121"
"1070","9/20/2018","one-month-or-more","myself",FALSE,"6",0,"yes","no-allergies","myself","","grew-up-with-pet","$500.00 ","$500.00 ",NA,NA,"inside-only","toy-mice,wand-toys","scratching-post","not-allowed-new-living-space,moving-too-far","","5ba3d48a03da4d6f248eb74a",42,101,8301,42101008301,83.01,"Census Tract 83.01","G5020","S",510557,6714,39.957781,-75.2467384,"Philadelphia","PA","19143"
"1071","9/20/2018","one-month-or-more","myself",FALSE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet","$400.00 ","$1,000.00 ",NA,NA,"inside-only","toy-mice","scratching-post","vet-becomes-expensive,becomes-aggressive,moving-too-far","","597e43976f733737afef6f19",34,7,610400,34007610400,6104,"Census Tract 6104","G5020","S",1106620,0,39.941271,-75.1190505,"Camden","NJ","8103"
"1072","9/20/2018","today","my-kids",FALSE,"0",1,"yes","no-allergies","myself","","grew-up-with-pet","$100.00 ","$300.00 ","3 h","3 h","inside-only","toy-mice","scratching-post","becomes-aggressive","","5ba3b61b7abef9148eec54ac",42,101,980200,42101980200,9802,"Census Tract 9802","G5020","S",5158638,250846,40.0731854,-75.0438055,"Phila","PA","19111"
"1073","9/20/2018","today","myself",TRUE,"2",0,"yes","no-allergies","company","yes","grew-up-with-pet","$200.00 ","$300.00 ","0h","0 h","inside-only,leash-harness","toy-mice,wand-toys","scratching-post,nail-clip","none","website","5ba3959f4e3a6c2a35839299",42,101,10200,42101010200,102,"Census Tract 102","G5020","S",360618,0,39.968083,-75.2316701,"Philadelphia","PA","19131"
"1074","9/20/2018","one-month-or-more","myself",FALSE,"2",0,"yes","no-allergies","company","n-a","grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets","$700.00 ","$1,000.00 ","4 h","8 h","inside-only","toy-mice,wand-toys","scratching-post,nail-clip","none","","5ba34e9e2732c6624747f155",42,101,19100,42101019100,191,"Census Tract 191","G5020","S",1439045,10675,40.0090421,-75.107211,"Philadelphia ","PA","19124"
"1075","9/19/2018","today","myself",TRUE,"2",0,"yes","no-allergies","company","yes","grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets","$60.00 ","$500.00 ","6 h","10 h","inside-only","toy-mice,wand-toys,other-cats","scratching-post","none","website","5ba30f00647aa1623565463b",42,101,2400,42101002400,24,"Census Tract 24","G5020","S",535423,0,39.9367634,-75.15951,"Philadelphia","PA","19147"
"1076","9/19/2018","one-month-or-more","myself",FALSE,"2",0,"yes","no-allergies","company","yes","lived-wit-previous-housemates-pets,euthanized-a-pet","$100.00 ","$500.00 ","5 h","8 h","inside-only","toy-mice,wand-toys,not-much","scratching-post","becomes-aggressive,vet-becomes-expensive","","5ba3006791e7c979a4795c06",42,101,7800,42101007800,78,"Census Tract 78","G5020","S",427404,0,39.946458,-75.2162637,"Philadelphia","PA","19143"
"1077","9/19/2018","one-month-or-more","myself",TRUE,"1",1,"yes","no-allergies","myself","","euthanized-a-pet,grew-up-with-pet,currently-have-pet","$150.00 ","$500.00 ","6 h","12 h","inside-only","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","none","other","5ba2f02ebb8f9349eb9383b1",42,45,410800,42045410800,4108,"Census Tract 4108","G5020","S",6026971,0,39.8881881,-75.3777861,"FLOURTOWN","PA","19031"
"1078","9/19/2018","one-month-or-more","myself",FALSE,"1",0,"yes","no-allergies","company","havent-asked","lived-wit-previous-housemates-pets","$200.00 ","$2,000.00 ",NA,NA,"inside-only","toy-mice,wand-toys,other-cats","scratching-post,nail-clip","none","","5ba2e61c89f44c6b1179884d",42,101,2702,42101002702,27.02,"Census Tract 27.02","G5020","S",367675,0,39.9280114,-75.1495606,"Philadelphia","PA","19147"
"1079","9/19/2018","one-month-or-more","myself",TRUE,"3",0,"yes","no-allergies","company","yes","grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets","$40.00 ","$1,500.00 ","11 h","24 h","inside-only","toy-mice,wand-toys","scratching-post,nail-clip","none","other","5ba2b90e70eaae6f5e5c8acb",42,101,1400,42101001400,14,"Census Tract 14","G5020","S",315833,0,39.9429436,-75.171593,"Philadelphia","PA","19146"
"1080","9/19/2018","next-few-weeks","myself",FALSE,"0",0,"yes","no-allergies","company","havent-asked","pet-died-in-care,euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets","$300.00 ","$1,000.00 ","10 h","12 h","inside-only","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","none","","5ba2b90fcc540254d047cd93",42,101,12204,42101012204,122.04,"Census Tract 122.04","G5020","S",849290,56473,40.0009407,-75.2120769,"Philidelphia","PA","19131"
"1081","9/19/2018","next-few-weeks","myself",FALSE,"1",0,"yes","no-allergies","company","yes","pet-died-in-care,euthanized-a-pet,grew-up-with-pet","$250.00 ","$5,000.00 ","10 h",NA,"inside-only","toy-mice,wand-toys","nail-clip,scratching-post","becomes-aggressive","","5ba2830004d3dd2df20036d6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philadelphia","PA","19123"
"1082","9/19/2018","one-month-or-more","myself",TRUE,"2",0,"yes","no-allergies","company","yes","euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets","$80.00 ","$500.00 ","3 h","8 h","inside-with-yard-access,leash-harness","toy-mice,wand-toys","scratching-post","none","website","5ba2627939830c89263e6ff9",42,101,16000,42101016000,160,"Census Tract 160","G5020","S",721031,0,39.979381,-75.1231908,"Philadelphia","PA","19125"
"1083","9/19/2018","today","myself,my-kids,mouser",TRUE,"0",1,"a-surprise","no-allergies","company","yes","euthanized-a-pet,grew-up-with-pet","$80.00 ","$600.00 ","9 h","9 h","inside-only","toy-mice,wand-toys","scratching-post","becomes-aggressive","website","5ba25f7371695c7ce37cbc39",42,101,26000,42101026000,260,"Census Tract 260","G5020","S",543433,0,40.0761235,-75.169456,"Philadelphia","PA","19150"
"1084","9/18/2018","one-month-or-more","myself,my-kids",FALSE,"3",3,"yes","no-allergies","myself","","euthanized-a-pet,pet-died-in-care","$200.00 ","$260.00 ",NA,NA,"inside-only","toy-mice,wand-toys","scratching-post","none","","59f513a792e37d3ff2f9e041",42,101,26500,42101026500,265,"Census Tract 265","G5020","S",545961,0,40.0587255,-75.1546921,"PHILADELPHIA","PA","19138"
"1085","9/18/2018","one-month-or-more","myself",FALSE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet","$100.00 ","$2,000.00 ","8 h","8 h","inside-only","toy-mice,wand-toys","scratching-post,nail-clip","becomes-aggressive","","5ba1b023dd588e0d653f49cf",42,101,21300,42101021300,213,"Census Tract 213","G5020","S",538876,0,40.0322339,-75.2181175,"Philadelphia","PA","19128"
"1086","9/18/2018","today","myself",TRUE,"0",0,"yes","mildly-allergic","myself","","grew-up-with-pet","$150.00 ","$3,000.00 ","8 h","24 h","inside-only","toy-mice,wand-toys","scratching-post","becomes-aggressive","other","5ba1a557612bd14f8ff38268",42,101,4001,42101004001,40.01,"Census Tract 40.01","G5020","S",314911,0,39.9238033,-75.1662098,"Philadelphia","PA","19148"
"1087","9/18/2018","one-month-or-more","myself",FALSE,"1",0,"yes","no-allergies","myself","","given-a-pet-to-a-shelter,lived-wit-previous-housemates-pets","$150.00 ","$480.00 ","8 h","8 h","inside-only","wand-toys","declaw","becomes-aggressive,litter-box-issues","","5ba19b22f547660f72b68507",42,101,23800,42101023800,238,"Census Tract 238","G5020","S",781630,0,40.038937,-75.1827038,"Philadelphia","PA","19144"
"1088","9/18/2018","today","myself",TRUE,"0",0,"yes","no-allergies","company","yes","grew-up-with-pet,lived-wit-previous-housemates-pets","$150.00 ","$1,000.00 ",NA,NA,"inside-only","wand-toys,toy-mice","nail-clip,scratching-post","none","other,website","5ba1975634ecd16f9c72a179",42,101,300,42101000300,3,"Census Tract 3","G5020","S",546269,22680,39.9569074,-75.1712767,"Philadelphia","PA","19103"
"1089","9/18/2018","today","myself",TRUE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet","$200.00 ","$700.00 ","3 h","4h","inside-only,inside-with-yard-access","toy-mice,wand-toys","scratching-post","none","other","5ba188a2caf9011294ee1d8e",42,101,38000,42101038000,380,"Census Tract 380","G5020","S",874371,7008,40.0052447,-75.0814777,"Philadelphia","PA","19137"
"1090","9/18/2018","today","my-kids",FALSE,"0",1,"a-surprise","no-allergies","company","yes","grew-up-with-pet,never-lived-with-or-owned-a-pet-before","$100.00 ","$300.00 ","9 h","9 h","inside-only","toy-mice","nail-clip,scratching-post","allergies-appear,not-allowed-new-living-space,becomes-aggressive","","5ba180e611bf1f1260d0a29b",42,101,32100,42101032100,321,"Census Tract 321","G5020","S",552928,0,40.0170175,-75.0589752,"Philadelphia ","PA","19135"
"1091","9/18/2018","today","myself",TRUE,"0",0,"no","no-allergies","myself","","never-lived-with-or-owned-a-pet-before","$100.00 ","$100.00 ","6h","10h","inside-only","toy-mice","scratching-post,declaw,nail-clip","scratches-furniture,pet-sheds","other","5ba15c0584f29b23c6fcac52",42,101,7300,42101007300,73,"Census Tract 73","G5020","S",387096,0,39.9448178,-75.2232898,"Philadelphia","PA","19143"
"1092","9/18/2018","next-few-weeks","myself",FALSE,"0",0,"yes","no-allergies","company","yes","grew-up-with-pet","$100.00 ","$1,500.00 ","8 h","8 h","inside-only","toy-mice,wand-toys","declaw","becomes-aggressive","","5ba158bbd6e2b506460fb0fb",42,101,700,42101000700,7,"Census Tract 7","G5020","S",246683,7087,39.9510463,-75.1729143,"Philadelphia","PA","19103"
"1093","9/17/2018","today","myself,mouser",FALSE,"0",0,"yes","no-allergies","myself","","given-a-pet-to-a-shelter,given-pet-to-another,grew-up-with-pet,currently-have-pet","$100.00 ","$500.00 ","12 h","12 h","inside-only","not-much","scratching-post","not-allowed-new-living-space","","5ba0469902c13e27b3fc10da",42,101,31102,42101031102,311.02,"Census Tract 311.02","G5020","S",398109,0,40.0370846,-75.0833744,"Philadelphia","PA","19111"
"1094","9/17/2018","today","myself",FALSE,"1",0,"yes","no-allergies","myself","","pet-died-in-care,grew-up-with-pet","$50.00 ","$200.00 ","9 h","9 h","inside-only","wand-toys,toy-mice","scratching-post,nail-clip","none","","5ba030cbfabea82fffff1b09",42,101,6600,42101006600,66,"Census Tract 66","G5020","S",651243,0,39.9293155,-75.2298425,"Philadelphia ","PA","19142"
"1095","9/17/2018","one-month-or-more","myself,my-kids",FALSE,"2",3,"yes","not-sure","myself","","grew-up-with-pet","$50.00 ","($50)",NA,"3 h","inside-only","toy-mice,wand-toys","nail-clip,scratching-post","none","","5ba030cc5eda49451c13b955",42,101,17900,42101017900,179,"Census Tract 179","G5020","S",714138,0,39.9870535,-75.1139355,"Philadelphia PA","PA","19134"
"1096","9/17/2018","one-month-or-more","myself,mouser",FALSE,"4",0,"yes","mildly-allergic","company","yes","grew-up-with-pet,lived-wit-previous-housemates-pets,pet-died-in-care","$350.00 ","$1,000.00 ","6 h","18 h","inside-only,leash-harness,inside-with-yard-access","toy-mice,wand-toys,not-much,other-cats","nail-clip,scratching-post","none","","5ba0299146cb7e2107acd74b",42,101,20900,42101020900,209,"Census Tract 209","G5020","S",521766,35427,40.0186576,-75.2089795,"Philadelphia","PA","19127"
"1097","9/17/2018","today","myself",TRUE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets","$500.00 ","$1,000.00 ","10 h",NA,"inside-only","toy-mice,wand-toys,other-cats","scratching-post,nail-clip","none","event","5ba010bfc9621a435fcdad76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philadelphia","PA","19130"
"1098","9/17/2018","today","myself",TRUE,"0",0,"yes","no-allergies","family-member-or-friend","","lived-wit-previous-housemates-pets","$200.00 ","$300.00 ",NA,"3 h","inside-outside","toy-mice,wand-toys","scratching-post,nail-clip","none","website","5ba00637fac31582fd8e70aa",42,101,30000,42101030000,300,"Census Tract 300","G5020","S",910853,0,40.0186719,-75.078088,"Philadelphia","PA","19124"
"1099","9/17/2018","today","myself,my-kids",FALSE,"2",2,"yes","no-allergies","myself","","grew-up-with-pet,currently-have-pet","$100.00 ","$200.00 ","8h","8h","inside-only","wand-toys","scratching-post","allergies-appear,becomes-aggressive","","5b9ff10da05a4e675366596d",42,101,11200,42101011200,112,"Census Tract 112","G5020","S",503162,0,39.9736041,-75.2336533,"Philadelphia","PA","19131"
"1100","9/17/2018","today","myself",FALSE,"3",0,"yes","no-allergies","myself","","grew-up-with-pet,currently-have-pet,euthanized-a-pet","$200.00 ","$10,000.00 ","5 h","5 h","inside-only","toy-mice,other-cats,wand-toys","scratching-post","none","","5b9fed43ef9d43379eb90bdd",42,91,204400,42091204400,2044,"Census Tract 2044","G5020","S",2413388,25367,40.0115218,-75.230258,"Bala Cynwyd","PA","19004"
"1101","9/17/2018","today","myself",TRUE,"2",0,"yes","no-allergies","company","yes","grew-up-with-pet","$200.00 ","$500.00 ","5 h","10 h","inside-only","other-cats,toy-mice","scratching-post","none","website","5b9fea3d6051a4467d80d793",42,101,13700,42101013700,137,"Census Tract 137","G5020","S",589734,0,39.9772751,-75.1842323,"Philadelphia","PA","19130"
"1102","9/17/2018","next-few-weeks","my-kids",TRUE,"0",2,"yes","no-allergies","myself","","pet-ran-away,grew-up-with-pet","$30.00 ","$75.00 ","1h","3 h","inside-only","toy-mice,wand-toys","nail-clip,scratching-post","becomes-aggressive","website","5b9fd2013f572d51fe79de1d",42,101,26700,42101026700,267,"Census Tract 267","G5020","S",644277,0,40.0547548,-75.1479259,"Phila","PA","19126"
"1103","9/17/2018","one-month-or-more","myself",TRUE,"3",0,"yes","no-allergies,not-sure","company","havent-asked","grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets,currently-pets-in-my-home-but-not-mine","$100.00 ","$1,000.00 ","7 h","10 h","inside-only","toy-mice,wand-toys","scratching-post,not-sure","none","website",NA,42,101,21300,42101021300,213,"Census Tract 213","G5020","S",538876,0,40.0322339,-75.2181175,"Philadelphia ","PA","19128"
"1104","9/16/2018","one-month-or-more","myself",FALSE,"0",0,"yes","no-allergies","myself","","euthanized-a-pet","$100.00 ","$1,000.00 ","4 h","8 h","inside-only","toy-mice,wand-toys","scratching-post","none","","5ba2b1b145111271ab68415c",42,101,37600,42101037600,376,"Census Tract 376","G5020","S",717210,0,39.9599006,-75.1551643,"Philadelphia","PA","19107"
"1105","9/16/2018","one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","myself","","grew-up-with-pet","$100.00 ","$200.00 ",NA,"3 h","inside-only","toy-mice","scratching-post","vet-becomes-expensive","other",NA,42,101,7400,42101007400,74,"Census Tract 74","G5020","S",675931,0,39.9408575,-75.2143067,"Phila","PA","19143"
"1106","9/16/2018","today","myself",FALSE,"1",0,"yes","no-allergies","company","havent-asked","grew-up-with-pet,currently-have-pet","$400.00 ","$400.00 ","5 h","5 h","inside-only","other-cats,wand-toys,toy-mice","nail-clip,scratching-post","becomes-aggressive,moving-too-far","","59de33e6e35a8f9f8e9723a7",42,101,8500,42101008500,85,"Census Tract 85","G5020","S",621445,0,39.9568821,-75.2265389,"Philadelphia ","PA","19139"
"1107","9/16/2018","today","myself,other",TRUE,"1",0,"yes","mildly-allergic","company","yes","grew-up-with-pet,pet-died-in-care,euthanized-a-pet","$200.00 ","$2,000.00 ","5 h","4 h","inside-only,leash-harness","toy-mice,wand-toys,other-cats","scratching-post","none","website",NA,42,101,12204,42101012204,122.04,"Census Tract 122.04","G5020","S",849290,56473,40.0009407,-75.2120769,"Philadelphia","PA","19131"
"1108","9/16/2018","one-month-or-more","my-kids,myself",TRUE,"1",3,"yes","no-allergies","myself","","grew-up-with-pet","$60.00 ","$200.00 ","6 h","6 h","inside-only","toy-mice","scratching-post","becomes-aggressive","website",NA,42,101,31900,42101031900,319,"Census Tract 319","G5020","S",773212,0,40.0230596,-75.0648989,"Philadelphia ","PA","19135"
"1109","9/16/2018","today","myself,mouser",TRUE,"0",0,"yes","no-allergies","","","grew-up-with-pet,lived-wit-previous-housemates-pets","$200.00 ","$1,000.00 ","2 h","9 h","inside-with-yard-access","toy-mice,wand-toys","scratching-post","none","website",NA,42,101,8701,42101008701,87.01,"Census Tract 87.01","G5020","S",259546,0,39.953566,-75.2104986,"Philadelphia","PA","19104"
"1110","9/16/2018","one-month-or-more","myself",FALSE,"0",0,"yes","no-allergies","myself","","lived-wit-previous-housemates-pets,grew-up-with-pet,euthanized-a-pet,pet-died-in-care","$400.00 ","$800.00 ","8h","8h","inside-only","toy-mice,wand-toys,not-much","scratching-post","none","","5be740b34b85065dae172fe0",34,7,601500,34007601500,6015,"Census Tract 6015","G5020","S",1171355,0,39.9243305,-75.099164,"Camden","NJ","8104"
"1111","9/16/2018","next-few-weeks","myself",TRUE,"1",0,"yes","no-allergies","company","yes","lived-wit-previous-housemates-pets","$100.00 ","$300.00 ","8 h",NA,"inside-only","toy-mice,wand-toys","scratching-post,other","none","",NA,42,101,33600,42101033600,336,"Census Tract 336","G5020","S",1153477,0,40.0614797,-75.0592347,"Philadelphia","PA","19111"
"1112","9/16/2018","today","myself",FALSE,"0",0,"yes","no-allergies","myself","","lived-wit-previous-housemates-pets,grew-up-with-pet","$50.00 ","$500.00 ","7 h","12 h","inside-only","wand-toys,toy-mice,not-much","scratching-post","none","","5b9e8b62c721580a7f8c08eb",42,101,803,42101000803,8.03,"Census Tract 8.03","G5020","S",152820,0,39.9493748,-75.1742489,"Philadelphia","PA","19103"
"1113","9/16/2018","one-month-or-more","myself",TRUE,"0",0,"yes","no-allergies","company","yes","grew-up-with-pet,currently-have-pet","$500.00 ","$10,000.00 ","8 h","8 h","inside-only","toy-mice,other-cats,wand-toys","nail-clip,scratching-post","none","website",NA,42,101,1201,42101001201,12.01,"Census Tract 12.01","G5020","S",327555,30728,39.9471666,-75.1798721,"Philadelphia","PA","19103"
"1114","9/16/2018","today","myself",TRUE,"1",0,"yes","mildly-allergic","company","yes","grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets","$500.00 ","$1,000.00 ","10 h",NA,"inside-only","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","becomes-aggressive","event","5ba010bfc9621a435fcdad76",42,101,13300,42101013300,133,"Census Tract 133","G5020","S",357932,0,39.9666126,-75.1629455,"Philadelphia","PA","19130"
"1115","9/16/2018","next-few-weeks","myself",FALSE,"0",0,"yes","no-allergies","company","yes","euthanized-a-pet,grew-up-with-pet","$60.00 ","$1,000.00 ","8h","12h","inside-only","other-cats,wand-toys,toy-mice","nail-clip,scratching-post","becomes-aggressive","",NA,42,101,33900,42101033900,339,"Census Tract 339","G5020","S",1140699,0,40.0685547,-75.0873392,"Philadelphia","PA","19111"
"1116","9/16/2018","one-month-or-more","myself",FALSE,"1",0,"yes","no-allergies","company","yes","never-lived-with-or-owned-a-pet-before","$200.00 ","$500.00 ","4 h","12 h","inside-only","toy-mice,wand-toys,other-cats","scratching-post","vet-becomes-expensive,becomes-aggressive,moving-too-far","",NA,42,101,12500,42101012500,125,"Census Tract 125","G5020","S",864871,32791,39.9613701,-75.1720837,"Philadelphia ","PA","19102"
"1117","9/15/2018","one-month-or-more","myself,my-kids",TRUE,"0",3,"yes","no-allergies","myself","","currently-have-pet,grew-up-with-pet,lived-wit-previous-housemates-pets","$200.00 ","$500.00 ","6 h","6h","inside-only","toy-mice,wand-toys","scratching-post","none","website,other","5b9da9bbfb179634e32de050",42,101,37900,42101037900,379,"Census Tract 379","G5020","S",1374530,11284,39.9914067,-75.0923741,"Phila","PA","19134"
"1118","9/15/2018","one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet","$75.00 ","$700.00 ","9 h","36 h","inside-only,leash-harness","toy-mice,wand-toys","not-sure","becomes-aggressive","website","5b9d910aedb83d500f356cd5",42,101,13300,42101013300,133,"Census Tract 133","G5020","S",357932,0,39.9666126,-75.1629455,"Philadelphia ","PA","19130"
"1119","9/15/2018","one-month-or-more","myself",TRUE,"0",0,"yes","no-allergies","myself","","euthanized-a-pet,pet-died-in-care,currently-have-pet,lived-wit-previous-housemates-pets","$75.00 ","$2,000.00 ","2 h","2 h","inside-only","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","none","website","5b9d55ab0076558f3710bca6",42,101,31600,42101031600,316,"Census Tract 316","G5020","S",715239,0,40.032605,-75.0590762,"Philadelphia","PA","19149"
"1120","9/15/2018","one-month-or-more","my-kids",FALSE,"0",2,"yes","no-allergies","myself","","grew-up-with-pet","$100.00 ","$300.00 ","6 h","8 h","inside-only","toy-mice,wand-toys","not-sure","allergies-appear,pet-sheds,becomes-aggressive,litter-box-issues","","5b9d434d04236c73ea1567bb",42,101,10700,42101010700,107,"Census Tract 107","G5020","S",460475,0,39.9687475,-75.2069442,"Philadelphia","PA","19104"
"1121","9/15/2018","one-month-or-more","myself,my-kids",FALSE,"0",2,"yes","no-allergies","myself","","euthanized-a-pet","$500.00 ","$5,000.00 ","3 h","4 h","inside-only","toy-mice,wand-toys","nail-clip,scratching-post","none","","5b9d34f5f0d78a1d636977ff",42,101,38800,42101038800,388,"Census Tract 388","G5020","S",1390293,4751,40.0571595,-75.1982438,"Philadelphia","PA","19119"
"1122","9/15/2018","one-month-or-more","myself",TRUE,"0",0,"yes","no-allergies","company","havent-asked","grew-up-with-pet,lived-wit-previous-housemates-pets,euthanized-a-pet,pet-died-in-care","$300.00 ","$2,500.00 ","8 h","8 h","inside-only","toy-mice,wand-toys,not-much","nail-clip,scratching-post","none,becomes-aggressive","website","5b9d277d9aebec80e0f888ee",42,101,300,42101000300,3,"Census Tract 3","G5020","S",546269,22680,39.9569074,-75.1712767,"Philadelphia","PA","19103"
