"id","species","primary_breed","secondary_breed","gender","altered","age_intake","age_group","intake_asilomar","intake_condition","intake_date","intake_type","intake_subtype","intake_reason","intake_sitename","agency_name","outcome_asilomar","release_date","outcome_date","outcome_type","outcome_subtype","outcome_sitename","outcome_city","outcome_state","outcome_ZIP","wait_days","wday_intake","data.card.id","animal_type","date_start","checklist_ACCT","checklist_CHQ","checklist_LL","checklist_PP","checklist_SPCA","checklist_TR","checklist_VET","wday_start","date_submitted","ideal_adoption_timeline","reason_for_adoption","specific_animal","adults_in_home","children_in_home","all_household_agree","allergies","home_owner","home_pet_policy","budget_monthly","budget_emergency","home_alone_avg","home_alone_max","return_pet","how_heard","reason.for.adoption_gift_ind","reason.for.adoption_mouser_ind","reason.for.adoption_my.kids_ind","reason.for.adoption_myself_ind","reason.for.adoption_other_ind","reason.for.adoption_protection_ind","experience_bred.sold_ind","experience_current.housemates.pet_ind","experience_currently.have.pet_ind","experience_euthanized_ind","experience_given.away_ind","experience_given.to.shelter_ind","experience_grew.up.with_ind","experience_never.lived.with_ind","experience_past.housemates.pet_ind","experience_pet.died.in.care_ind","experience_pet.ran.away_ind","pet.kept_crate_ind","pet.kept_inside.only_ind","pet.kept_inside.outside_ind","pet.kept_inside.with.yard.access_ind","pet.kept_leash.harness_ind","pet.kept_other_ind","pet.kept_outside.only_ind","pet.kept_supervised.in.my.yard_ind","pet.kept_unsupervised.access.to.my.yard.9doggie.door.etc_ind","pet.kept_unsupervised.access.to.my.yard.doggie.door.etc_ind","exercise_dog.parks_ind","exercise_jogging.together_ind","exercise_not.much_ind","exercise_other.pets_ind","exercise_playing.in.my.yard_ind","exercise_toys_ind","exercise_walks.off.leash_ind","exercise_walks.on.leash_ind","needs_declaw_ind","needs_groom.myself_ind","needs_nail.clip_ind","needs_no.grooming_ind","needs_not.sure_ind","needs_other_ind","needs_professional.groomer_ind","needs_scratching.post_ind","return_allergies.appear_ind","return_becomes.aggressive_ind","return_destructive_ind","return_jumps.on.furniture_ind","return_moving.too.far_ind","return_new.baby_ind","return_not.allowed.new.living.space_ind","return_not.enough.time_ind","return_not.housebroken_ind","return_other_ind","return_pet.sheds_ind","return_too.playful_ind","return_vet.becomes.expensive_ind","return_ind"
"5bb9506adb6d6569fa6bc290","Cat","Domestic Shorthair","Mix","F","Yes",24,"2 to 4 years","Healthy","Healthy",2018-08-15,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-11-06,2018-11-06,"Adoption","Petsmart Oregon Avenue","PAWS Offsite Adoptions","PHILADELPHIA","PA",19128,83,"Wed","5bb9506adb6d6569fa6bc290","cat","2018-10-07 00:16:42",NA,7.86,8.64,7.86,NA,7.86,8.65,"Sun",2018-10-06,"one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","company","havent-asked",250,5000,9,10,"other",NA,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5bf9acc65cb78209fde713a7","Cat","Domestic Shorthair","Mix","F","Yes",0,"4 to 6 weeks","Treatable-Rehabilitatable","Under 7 Weeks",2018-08-16,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","Camden County Animal Shelter","Healthy",2018-12-18,2018-12-18,"Adoption","Foster Home","PAWS Foster Program","PHILADELPHIA","PA",19131,124,"Thu","5bf9acc65cb78209fde713a7","cat","2018-11-24 19:55:50",NA,0.12,0.12,0.12,NA,0.12,NA,"Sat",2018-11-24,"one-month-or-more","myself",TRUE,"0",0,"yes","no-allergies","myself",NA,90,20000,3,12,"becomes-aggressive","website",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5b86f06e8a3bd97edfbadccd","Cat","American Shorthair","Mix","F","Yes",36,"2 to 4 years","Treatable-Rehabilitatable","Sick",2018-08-16,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","Camden County Animal Shelter","Treatable-Rehabilitatable",2018-08-30,2018-08-30,"Adoption","PAC","PAC","PHILADELPHIA","PA",19104,14,"Thu","5b86f06e8a3bd97edfbadccd","cat","2018-08-29 19:13:50",NA,0,0,0,NA,0,0,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b9c2e8c97b18610952b00e7","Cat","Domestic Shorthair","Mix","M","Yes",72,"4 to 6 years","Treatable-Rehabilitatable","Sick",2018-08-16,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","Camden County Animal Shelter","Treatable-Rehabilitatable",2018-11-06,2018-11-06,"Adoption","Petsmart Oregon Avenue","PAWS Offsite Adoptions","PHILADELPHIA","PA",19121,82,"Thu","5b9c2e8c97b18610952b00e7","cat","2018-09-16 14:06:21",NA,0,0,0,NA,0,0,"Sun",2018-09-13,"one-month-or-more","myself,mouser",FALSE,"1",0,"yes","no-allergies","company","yes",200,1000,4,8,"allergies-appear",NA,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5b842aee55766d8340c26e3a","Cat","Domestic Medium Hair","Mix","M","Yes",72,"6 to 10 years","Treatable-Rehabilitatable","Healthy",2018-08-16,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","Camden County Animal Shelter","Treatable-Rehabilitatable",2018-08-26,2018-08-26,"Adoption","PAC","PAC","PHILADELPHIA","PA",19104,10,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b9eb7b1c1df3f344a2a0c8c","Cat","Domestic Shorthair","Mix","M","Yes",36,"2 to 4 years","Treatable-Rehabilitatable","Healthy",2018-08-16,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","Camden County Animal Shelter","Treatable-Rehabilitatable",2018-11-06,2018-11-06,"Adoption","Petsmart Oregon Avenue","PAWS Offsite Adoptions","PHILADELPHIA","PA",19143,82,"Thu","5b9eb7b1c1df3f344a2a0c8c","cat","2018-09-16 20:06:09",NA,3.03,NA,3.03,NA,3.03,NA,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b73304fde29d170f4df29f0","Cat","Domestic Shorthair","Mix","F","Yes",12,"1 to 2 years","Treatable-Rehabilitatable","Sick",2018-08-16,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","Camden County Animal Shelter","Treatable-Rehabilitatable",2018-09-05,2018-09-05,"Adoption","PAC","PAC","PHILADELPHIA","PA",19103,20,"Thu","5b73304fde29d170f4df29f0","cat","2018-08-14 19:41:03",NA,0.82,0.82,0.82,NA,0.82,0.82,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5c3e1635643ecd3f242e8dd1","Cat","Domestic Shorthair","Mix","F","Yes",29,"1 to 2 years","Treatable-Rehabilitatable","Sick",2019-01-17,"Return","Returned Adoption","Unrealistic Expectations","PAC",NA,"Healthy",2019-01-19,2019-01-19,"Adoption","PAC","PAC","WEST CHESTER","PA",19382,2,"Thu","5c3e1635643ecd3f242e8dd1","cat","2019-01-15 17:19:49",NA,2.74,2.74,2.74,NA,2.73,2.74,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b7f04ff080cec709d39d338","Cat","Domestic Shorthair","Mix","F","Yes",24,"1 to 2 years","Treatable-Rehabilitatable","Sick",2018-08-16,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","Camden County Animal Shelter","Treatable-Rehabilitatable",2018-08-23,2018-08-23,"Adoption","PAC","PAC","PHILADELPHIA","PA",19151,7,"Thu","5b7f04ff080cec709d39d338","cat","2018-08-23 19:03:27",NA,0,0,0,NA,0,0,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5bfee9a5693d880396d90210","Cat","Domestic Shorthair","Mix","F","Yes",1,"4 to 6 weeks","Healthy","Healthy",2018-08-16,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-12-28,2018-12-28,"Adoption","Project Meow","PAWS Foster Program","PHILADELPHIA","PA",19103,134,"Thu","5bfee9a5693d880396d90210","cat","2018-11-28 19:16:53",NA,8.05,8.05,8.05,NA,8.05,8.05,"Wed",2018-11-28,"one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","family-member-or-friend",NA,200,1000,4,6,"becomes-aggressive,other,allergies-appear,moving-too-far","other",0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
"5bfee9a5693d880396d90210","Cat","Domestic Shorthair","Mix","M","Yes",1,"4 to 6 weeks","Healthy","Healthy",2018-08-16,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-12-28,2018-12-28,"Adoption","Project Meow","PAWS Foster Program","PHILADELPHIA","PA",19103,134,"Thu","5bfee9a5693d880396d90210","cat","2018-11-28 19:16:53",NA,8.05,8.05,8.05,NA,8.05,8.05,"Wed",2018-11-28,"one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","family-member-or-friend",NA,200,1000,4,6,"becomes-aggressive,other,allergies-appear,moving-too-far","other",0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
"5a89dee69305e315b44d3751","Cat","Domestic Shorthair","Mix","M","Yes",1,"4 to 6 weeks","Healthy","Healthy",2018-08-16,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2019-01-04,2019-01-04,"Adoption","Project Meow","PAWS Foster Program","PHILADELPHIA","PA",19145,141,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b8ee5f835c33855006762b7","Cat","Domestic Shorthair","Mix","F","Yes",4,"12 weeks to 6 months","Healthy","Healthy",2018-08-17,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-10-02,2018-10-02,"Adoption","Foster Home","PAWS Foster Program","PHILADELPHIA","PA",19118,46,"Fri","5b8ee5f835c33855006762b7","cat","2018-09-06 18:04:06",NA,0.01,0,0.01,NA,0,0.01,"Thu",2018-09-04,"one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","company","havent-asked",100,1000,7,7,"none","other",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5b8ee5f835c33855006762b7","Cat","Domestic Shorthair","Mix","M","Yes",4,"12 weeks to 6 months","Healthy","Healthy",2018-08-17,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-10-02,2018-10-02,"Adoption","Foster Home","PAWS Foster Program","PHILADELPHIA","PA",19118,46,"Fri","5b8ee5f835c33855006762b7","cat","2018-09-06 18:04:06",NA,0.01,0,0.01,NA,0,0.01,"Thu",2018-09-04,"one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","company","havent-asked",100,1000,7,7,"none","other",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bab836765f38f280e491e3d","Dog","Pomeranian","Chihuahua, Long Coat","F","Yes",98,"6 to 10 years",NA,"Healthy",2018-08-17,"Owner/Guardian Surrender","ACCT Diversion","Health of Owner / Family","Grays Ferry Avenue",NA,NA,2018-09-29,2018-09-29,"Adoption","PAC","PAC","PHILADELPHIA","PA",19142,43,"Fri","5bab836765f38f280e491e3d","dog","2018-09-26 13:02:31",NA,0.17,0.18,0.17,NA,0.17,0.22,"Wed",2018-09-26,"today","myself,gift",TRUE,"2",0,"yes","no-allergies","family-friend",NA,300,1000,5,5,"none","website",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ba3f4ab236c4b5e051ea3e6","Cat","Domestic Shorthair","Mix","M","Yes",2,"6 to 12 weeks",NA,"Healthy",2018-08-17,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","ACCT Philly",NA,2018-10-21,2018-10-21,"Adoption","PAC","PAC","PHILADELPHIA","PA",19107,65,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b75bc4662a6d2503608234c","Cat","Domestic Shorthair","Mix","M","Yes",16,"1 to 2 years",NA,"Healthy",2018-08-18,"Stray","Public Drop Off",NA,"Grays Ferry Avenue",NA,NA,2018-10-17,2018-10-17,"Adoption","PAC","PAC","PHILADELPHIA","PA",19122,60,"Sat","5b75bc4662a6d2503608234c","cat","2018-08-16 18:02:46",NA,0.04,0.04,0.04,NA,0.04,0.04,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b92d1197497be6db2a6ad48","Cat","Domestic Shorthair","Mix","M","Yes",3,"12 weeks to 6 months","Healthy","Healthy",2018-08-18,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-09-16,2018-09-16,"Adoption","Grays Ferry Avenue","Grays Ferry Avenue","POTTSTOWN","PA",19465,29,"Sat","5b92d1197497be6db2a6ad48","cat","2018-09-07 19:27:21",NA,1.01,4.31,1.01,NA,1.01,5.96,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b8069f2d959b358689e1a55","Dog","Terrier","Mix","F","Yes",2,"12 weeks to 6 months",NA,"Healthy",2018-08-20,"Stray","Abandoned at Shelter",NA,"Grays Ferry Avenue",NA,NA,2018-08-26,2018-08-26,"Adoption","PAC","PAC","LANSDOWNE","PA",19050,6,"Mon","5b8069f2d959b358689e1a55","dog","2018-08-24 20:26:26",NA,0.04,0.04,0.04,NA,0.02,1.8,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5bb6aee2fb44bc599876ead3","Cat","Domestic Shorthair","Mix","F","Yes",0,"Less than 4 weeks","Unhealthy/Untreatable","Under 7 Weeks",2018-08-20,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","Camden County Animal Shelter","Healthy",2018-10-12,2018-10-12,"Adoption","Foster Home","PAWS Foster Program","PHILADELPHIA","PA",19104,53,"Mon","5bb6aee2fb44bc599876ead3","cat","2018-10-05 00:22:58",NA,0.91,0.91,0.91,NA,0.91,0.91,"Fri",2018-10-04,"today","myself",TRUE,"1",0,"yes","mildly-allergic","company","yes",200,2000,4,8,"none","other",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bba530b701f483ae9dcb1de","Cat","Domestic Shorthair","Mix","F","Yes",11,"1 to 2 years","Unhealthy/Untreatable","Healthy",2018-08-20,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","Camden County Animal Shelter","Unhealthy/Untreatable",2018-10-07,2018-10-07,"Adoption","PAC","PAC","PHILADELPHIA","PA",19121,48,"Mon","5bba530b701f483ae9dcb1de","cat","2018-10-07 18:40:11",NA,0,0,0,NA,0,0,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5bbbd192f0cca24e9f7be5e7","Cat","Domestic Shorthair","Mix","F","Yes",15,"1 to 2 years",NA,"Healthy",2018-08-20,"Stray","Public Drop Off",NA,"Grays Ferry Avenue",NA,NA,2018-10-10,2018-10-10,"Adoption","PAC","PAC","PHILADELPHIA","PA",19145,51,"Mon","5bbbd192f0cca24e9f7be5e7","cat","2018-10-08 21:52:18",NA,0,0,0,NA,0,0,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5bf9b47b17c3867a35ffcc36","Cat","Domestic Shorthair","Mix","F","Yes",7,"6 months to 1 year","Healthy","Healthy",2018-08-20,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-11-24,2018-11-24,"Adoption","PAC","PAC","PHILADELPHIA","PA",19121,96,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a467871255cf64fae6f1260","Cat","Domestic Shorthair","Mix","M","Yes",3,"12 weeks to 6 months",NA,"Sick",2018-08-21,"Transfer In","Partner Transfer In","Rescue","Grant Avenue","ACCT Philly",NA,2018-10-15,2018-10-15,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19127,55,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5bbbfd0f76679d18fe72c4f4","Cat","Domestic Shorthair","Mix","F","Yes",1,"4 to 6 weeks",NA,"Sick",2018-08-21,"Transfer In","Partner Transfer In","Rescue","Grant Avenue","ACCT Philly",NA,2018-11-20,2018-11-20,"Adoption","Foster Home","PAWS Foster Program","PHILADELPHIA","PA",19127,91,"Tue","5bbbfd0f76679d18fe72c4f4","cat","2018-10-09 00:57:51",NA,0.65,0.65,0.65,NA,0.65,0.65,"Tue",2018-10-08,"one-month-or-more","myself",TRUE,"0",0,"yes","no-allergies","company","yes",500,2000,8,10,"none",NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bbbfd0f76679d18fe72c4f4","Cat","Domestic Shorthair","Mix","F","Yes",1,"4 to 6 weeks",NA,"Sick",2018-08-21,"Transfer In","Partner Transfer In","Rescue","Grant Avenue","ACCT Philly",NA,2018-11-20,2018-11-20,"Adoption","Foster Home","PAWS Foster Program","PHILADELPHIA","PA",19127,91,"Tue","5bbbfd0f76679d18fe72c4f4","cat","2018-10-09 00:57:51",NA,0.65,0.65,0.65,NA,0.65,0.65,"Tue",2018-10-08,"one-month-or-more","myself",TRUE,"0",0,"yes","no-allergies","company","yes",500,2000,8,10,"none",NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bf2e81356ea08377d7532f8","Cat","Domestic Shorthair","Mix","M","Yes",1,"4 to 6 weeks",NA,"Sick",2018-08-21,"Transfer In","Partner Transfer In","Rescue","Grant Avenue","ACCT Philly",NA,2018-11-23,2018-11-23,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19111,94,"Tue","5bf2e81356ea08377d7532f8","cat","2018-11-19 16:42:59",NA,2.07,2.07,2.07,NA,2.07,NA,"Mon",2018-11-19,"one-month-or-more","myself,my-kids,gift",FALSE,"0",1,"yes","no-allergies,mildly-allergic","company","yes",100,500,7,7,"becomes-aggressive",NA,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5bba831ee171cf3526e4b2ec","Cat","Domestic Shorthair","Mix","M","Yes",1,"4 to 6 weeks",NA,"Sick",2018-08-21,"Transfer In","Partner Transfer In","Rescue","Grant Avenue","ACCT Philly",NA,2018-11-20,2018-11-20,"Adoption","Grant Avenue","Grant Avenue","GLENSIDE","PA",19038,91,"Tue","5bba831ee171cf3526e4b2ec","cat","2018-10-07 22:05:18",NA,4,4,6.82,NA,4,10.81,"Sun",2018-10-07,"one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","myself",NA,150,300,NA,NA,"none","other",0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bf9ada67cf3d736b0778f9e","Cat","Domestic Shorthair","Mix","F","Yes",1,"4 to 6 weeks",NA,"Sick",2018-08-21,"Transfer In","Partner Transfer In","Rescue","Grant Avenue","ACCT Philly",NA,2018-11-24,2018-11-24,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19152,95,"Tue","5bf9ada67cf3d736b0778f9e","cat","2018-11-24 19:59:34",NA,0,0,0,NA,0,0,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
